id,text,title,labels
doc_747,Do contracts prohibit processing PII for marketing or analytics?,27018 – Contractual Requirements,"Contract prohibitions, PII processing, Marketing use, Analytics use"
doc_748,Are notification timelines for breaches included in the agreement?,27018 – Contractual Requirements,"Breach notification, Notification timelines, Agreement terms"
doc_749,Are data deletion obligations specified in contracts?,27018 – Contractual Requirements,"Contractual obligations, Data deletion, Contract review"
doc_750,"Are privacy terms aligned with applicable laws (GDPR, etc.)?",27018 – Contractual Requirements,"Privacy terms, Applicable laws, GDPR compliance"
doc_751,Is privacy-by-design embedded into cloud services that process PII?,27018 – Privacy by Design,"Privacy by design, Cloud services, PII processing"
doc_752,Are privacy risks considered during cloud architecture design?,27018 – Privacy by Design,"Privacy risks, Cloud architecture design, Risk consideration"
doc_753,Are privacy controls validated before system deployment?,27018 – Privacy by Design,"privacy controls, control validation, pre-deployment, system deployment"
doc_754,Are engineers trained in privacy engineering principles?,27018 – Privacy by Design,"Engineer training, Privacy engineering, Training principles"
doc_755,Are privacy requirements integrated into DevSecOps pipelines?,27018 – Privacy by Design,"Privacy requirements, DevSecOps pipelines, Requirements integration"
doc_756,Is PII processing mapped across all cloud services used?,27018 – PII Lifecycle Management,"PII processing, Processing mapping, Cloud services"
doc_757,Are PII flows documented between CSP components?,27018 – PII Lifecycle Management,"PII flows, Data flow documentation, CSP components"
doc_758,"Are PII transformations (encryption, tokenization, hashing) tracked?",27018 – PII Lifecycle Management,"PII transformations, Encryption tracking, Tokenization tracking, Hashing tracking"
doc_759,Is PII lifecycle reviewed after major cloud service changes?,27018 – PII Lifecycle Management,"PII lifecycle, lifecycle review, cloud service changes, change management"
doc_760,Are PII disposal processes included in lifecycle maps?,27018 – PII Lifecycle Management,"PII disposal, Disposal processes, Lifecycle maps"
doc_761,Are PII access logs reviewed periodically by the controller?,27018 – PII Access Monitoring,"PII access logs, Periodic review, Controller oversight"
doc_762,Are unauthorized PII access attempts escalated promptly?,27018 – PII Access Monitoring,"PII access, Unauthorized access attempts, Incident escalation, Prompt escalation"
doc_763,Are privileged account access attempts flagged in real-time?,27018 – PII Access Monitoring,"Privileged accounts, Access attempts, Real-time alerting"
doc_764,"Are high-risk PII actions (export, deletion) monitored?",27018 – PII Access Monitoring,"High-risk PII, PII export, PII deletion, Action monitoring"
doc_765,Are anomaly detection systems applied to PII datasets?,27018 – PII Access Monitoring,"Anomaly detection, PII datasets"
doc_766,Are PII used only for explicitly agreed purposes in the contract?,27018 – PII Processing Purpose Control,"PII usage, Contract purposes, Purpose limitation, Explicit consent"
doc_767,Are automated PII processing decisions documented?,27018 – PII Processing Purpose Control,"Automated decisions, PII processing, Decision documentation"
doc_768,Are data minimization principles applied to PII processing?,27018 – PII Processing Purpose Control,"Data minimization, PII processing"
doc_769,Is profiling of data subjects prohibited without explicit approval?,27018 – PII Processing Purpose Control,"Data subject profiling, Explicit approval, Prohibition"
doc_770,Is secondary processing of PII blocked by default?,27018 – PII Processing Purpose Control,"PII, Secondary processing, Default blocking"
doc_771,Are mechanisms implemented to allow customers to access their PII?,27018 – Data Subject Rights,"Customer access, Access mechanisms, Personally identifiable information"
doc_772,Are controllers supported in providing PII corrections to data subjects?,27018 – Data Subject Rights,"PII corrections, Data subjects, Controller support"
doc_773,Are data subject deletion requests handled within agreed timelines?,27018 – Data Subject Rights,"Data subject requests, Deletion requests, Request timelines, Agreed timelines"
doc_774,Are PII portability requests supported technically?,27018 – Data Subject Rights,"PII portability, Portability requests, Technical support"
doc_775,Are dispute resolution processes available for data subjects?,27018 – Data Subject Rights,"Dispute resolution, Data subjects"
doc_776,Are PII backups protected with encryption?,27018 – PII Backup & Recovery,"PII backups, Backup encryption, Data protection"
doc_777,Is PII included in backup retention policies?,27018 – PII Backup & Recovery,"PII, Backup retention, Retention policies"
doc_778,Are PII backups segregated logically from other tenant backups?,27018 – PII Backup & Recovery,"PII backups, Logical segregation, Tenant backups, Backup isolation"
doc_779,Is PII restored only upon authorized controller request?,27018 – PII Backup & Recovery,"PII restoration, Authorized request, Controller request, Access authorization"
doc_780,Are PII backups deleted when retention periods expire?,27018 – PII Backup & Recovery,"PII backups, Backup deletion, Retention periods, Data retention"
doc_781,Is unauthorized cross-tenant PII access prevented by design?,27018 – Multi-Tenancy & Isolation,"cross-tenant access, PII access, unauthorized access prevention, secure by design"
doc_782,Are cloud isolation mechanisms tested periodically?,27018 – Multi-Tenancy & Isolation,"Cloud isolation mechanisms, Periodic testing"
doc_783,Does the CSP document tenant isolation controls?,27018 – Multi-Tenancy & Isolation,"CSP documentation, Tenant isolation, Isolation controls"
doc_784,Are shared resources scanned for tenant-facing vulnerabilities?,27018 – Multi-Tenancy & Isolation,"Shared resources, Vulnerability scanning, Tenant-facing vulnerabilities, Multi-tenant security"
doc_785,Is PII containerization used to reduce leakage risk?,27018 – Multi-Tenancy & Isolation,"PII containerization, Data leakage risk"
doc_786,Are PII encryption standards aligned with industry requirements?,27018 – Encryption Controls,"PII encryption, Encryption standards, Industry requirements, Standards alignment"
doc_787,Are encryption keys stored in secure key vaults or HSMs?,27018 – Encryption Controls,"Encryption keys, Secure key vaults, Hardware security modules, Key storage"
doc_788,Are PII encryption key logs monitored for anomalies?,27018 – Encryption Controls,"PII encryption, Encryption keys, Key logs, Log monitoring, Anomaly detection"
doc_789,Are encryption algorithms reviewed periodically for sufficiency?,27018 – Encryption Controls,"Encryption algorithms, Periodic review, Algorithm sufficiency"
doc_790,Are controllers informed if encryption settings change?,27018 – Encryption Controls,"Controllers informed, Encryption settings change, Change notification"
doc_791,Are PII stored in cloud databases protected against SQL injection and similar attacks?,27018 – Application & Database PII Security,"PII storage, Cloud databases, SQL injection protection, Database security, Attack prevention"
doc_792,Are PII query logs monitored for suspicious activity?,27018 – Application & Database PII Security,"PII query logs, Log monitoring, Suspicious activity detection"
doc_793,Are PII exports monitored for abnormal volumes?,27018 – Application & Database PII Security,"PII exports, Export monitoring, Abnormal volume, Data exfiltration detection"
doc_794,Are PII fields sanitized to prevent sensitive data leaks?,27018 – Application & Database PII Security,"PII fields, Data sanitization, Sensitive data leaks"
doc_795,Are database administrators restricted from viewing raw PII?,27018 – Application & Database PII Security,"Database administrators, Raw PII access, Access restrictions, Privileged access"
doc_796,Are PII transfers documented in audit logs?,27018 – PII Transfer Controls,"PII transfers, Audit logs, Transfer documentation"
doc_797,Are secure transfer channels required for cross-border PII movement?,27018 – PII Transfer Controls,"secure transfer channels, cross-border transfer, PII movement"
doc_798,Are PII transfers restricted only to approved regions?,27018 – PII Transfer Controls,"PII transfers, Approved regions, Data transfer restrictions"
doc_799,"Are transfer mechanisms (SCCs, BCRs) reviewed for compliance?",27018 – PII Transfer Controls,"Transfer mechanisms, Standard Contractual Clauses, Binding Corporate Rules, Compliance review"
doc_800,Are CSP subprocessors prohibited from transferring PII without permission?,27018 – PII Transfer Controls,"CSP subprocessors, PII transfer, Transfer permission, Prohibited transfers"
doc_801,Are PII breach simulations conducted?,27018 – PII Breach Response,PII breach simulations
doc_802,Are breach impact assessments carried out after incidents?,27018 – PII Breach Response,"Breach impact assessment, Post-incident assessment, Incident response"
doc_803,Are breach escalation paths documented clearly?,27018 – PII Breach Response,"Breach escalation paths, Incident documentation, Escalation procedures, Incident response"
doc_804,Are customers given enough detail to meet regulatory reporting?,27018 – PII Breach Response,"Customer reporting, Regulatory reporting, Reporting detail"
doc_805,Is forensic evidence collected for PII breaches?,27018 – PII Breach Response,"forensic evidence, PII breaches, evidence collection"
doc_806,Are PII retention requirements aligned with customer policy?,27018 – PII Retention & Disposal,"PII retention, Retention requirements, Customer policy, Policy alignment"
doc_807,Is early deletion of PII supported upon customer request?,27018 – PII Retention & Disposal,"PII deletion, Customer request, Early deletion"
doc_808,Are customer deletion requests logged and auditable?,27018 – PII Retention & Disposal,"Customer deletion requests, Audit logging, Auditability"
doc_809,Are forensic copies of PII handled according to privacy rules?,27018 – PII Retention & Disposal,"forensic copies, PII handling, privacy rules"
doc_810,Are archived PII protected with long-term encryption?,27018 – PII Retention & Disposal,"Archived PII, Long-term encryption, PII protection"
doc_811,Are PII subprocessors monitored continuously?,27018 – Subprocessor Oversight,"PII subprocessors, Continuous monitoring, Subprocessor oversight"
doc_812,Are privacy obligations flowed down to all subprocessors contractually?,27018 – Subprocessor Oversight,"privacy obligations, subprocessor contracts, contractual flow-down"
doc_813,Is subprocessor onboarding subject to customer approval?,27018 – Subprocessor Oversight,"Subprocessor onboarding, Customer approval"
doc_814,Are subprocessor PII access privileges reviewed?,27018 – Subprocessor Oversight,"Subprocessor access, PII access privileges, Privilege review"
doc_815,Are subprocessors removed if they fail privacy compliance requirements?,27018 – Subprocessor Oversight,"Subprocessor removal, Privacy compliance requirements"
doc_816,Are cloud customers notified of new subprocessors?,27018 – CSP Transparency Requirements,"cloud customers, subprocessor notification, new subprocessors"
doc_817,Are transparency reports published by the CSP?,27018 – CSP Transparency Requirements,"Transparency reports, CSP publication"
doc_818,Does the CSP document the location of stored PII?,27018 – CSP Transparency Requirements,"CSP documentation, PII location, Stored PII, Data location"
doc_819,Does the CSP disclose data flow diagrams for PII processing?,27018 – CSP Transparency Requirements,"CSP disclosure, Data flow diagrams, PII processing"
doc_820,Are customers notified of changes in CSP privacy policies?,27018 – CSP Transparency Requirements,"Customer notification, Privacy policy changes, CSP privacy policies"
doc_821,Are privacy audit logs made available to customers?,27018 – PII Auditability,"Privacy audit logs, Customer access, Log availability"
doc_822,Does the CSP support customer-led privacy audits?,27018 – PII Auditability,"Customer-led audits, Privacy audits, CSP support"
doc_823,Are audit records retained according to legal requirements?,27018 – PII Auditability,"Audit records retention, Legal requirements, Compliance"
doc_824,Are PII processing activities traceable end-to-end?,27018 – PII Auditability,"PII processing, End-to-end traceability"
doc_825,Are PII audit failures investigated promptly?,27018 – PII Auditability,"PII audit failures, Failure investigation, Prompt investigation"
doc_826,Are customers able to request full export of their PII?,27018 – Customer Control & Ownership,"PII export, Customer request, Data portability"
doc_827,Are customers allowed to define PII data handling rules?,27018 – Customer Control & Ownership,"Customer-defined rules, PII handling rules, Data handling policy"
doc_828,Are customer-defined retention controls enforced automatically?,27018 – Customer Control & Ownership,"Retention controls, Customer-defined retention, Automatic enforcement"
doc_829,Are customers informed of any access by CSP administrators?,27018 – Customer Control & Ownership,"Customer notification, CSP administrators, Administrative access, Access disclosure"
doc_830,Is customer ownership of PII fully preserved contractually?,27018 – Customer Control & Ownership,"customer ownership, PII ownership, contractual terms"
doc_831,Are PII monitoring systems tested for accuracy?,27018 – PII Monitoring Controls,"PII monitoring, System testing, Accuracy testing"
doc_832,Are alerts configured for anomalous PII behavior patterns?,27018 – PII Monitoring Controls,"Alert configuration, Anomalous behavior detection, PII monitoring"
doc_833,Are PII logs integrated with SIEM or cloud monitoring tools?,27018 – PII Monitoring Controls,"PII logs, SIEM integration, Cloud monitoring tools"
doc_834,Are false-positive alerts tuned to avoid alert fatigue?,27018 – PII Monitoring Controls,"False positives, Alert tuning, Alert fatigue, Security alerts"
doc_835,Are PII monitoring dashboards accessible to authorized staff only?,27018 – PII Monitoring Controls,"PII monitoring dashboards, Authorized staff access, Access control"
doc_836,Are encryption and tokenization policies reviewed annually?,27018 – Technical Privacy Controls,"Encryption policies, Tokenization policies, Annual review"
doc_837,"Are cloud security tools privacy-aware (data masking, redaction)?",27018 – Technical Privacy Controls,"cloud security tools, privacy awareness, data masking, data redaction"
doc_838,Is sandboxed testing used for PII security tools?,27018 – Technical Privacy Controls,"Sandboxed testing, PII security tools"
doc_839,Are personal identifiers replaced with pseudonyms where possible?,27018 – Technical Privacy Controls,"Personal identifiers, Pseudonymization"
doc_840,Are PII discovery tools used to identify hidden datasets?,27018 – Technical Privacy Controls,"PII discovery tools, Hidden datasets, Dataset identification"
doc_841,Are CSP personnel trained specifically in privacy incident handling?,27018 – CSP Personnel Privacy Requirements,"CSP personnel, Privacy training, Incident handling, Privacy incidents"
doc_842,Are PII access restrictions strictly enforced for CSP internal staff?,27018 – CSP Personnel Privacy Requirements,"PII access restrictions, Access enforcement, CSP internal staff"
doc_843,Are background checks performed on CSP staff with PII access?,27018 – CSP Personnel Privacy Requirements,"Background checks, CSP staff, PII access, Personnel screening"
doc_844,Are privileged accesses by CSP staff monitored and logged?,27018 – CSP Personnel Privacy Requirements,"Privileged access, CSP staff, Access monitoring, Access logging"
doc_845,Are confidentiality agreements updated after role changes?,27018 – CSP Personnel Privacy Requirements,"confidentiality agreements, role changes, agreement updates"
doc_846,Is PII securely migrated during termination of cloud services?,27018 – End-of-Contract PII Processing,"PII migration, Cloud service termination, Secure data migration, Service deprovisioning"
doc_847,Are PII deletion certificates provided after contract termination?,27018 – End-of-Contract PII Processing,"PII deletion, Deletion certificates, Contract termination"
doc_848,"Are all PII copies (production, backup, logs) deleted or returned?",27018 – End-of-Contract PII Processing,"PII copies, Production data, Backup data, Log data, Data deletion, Data return"
doc_849,Is PII removal validated for completeness?,27018 – End-of-Contract PII Processing,"PII removal, Removal validation, Completeness validation"
doc_850,Are controllers notified when termination data handling is complete?,27018 – End-of-Contract PII Processing,"controller notification, termination data handling, completion status"
