id,text,title,labels
doc_501,Are cloud service availability requirements defined in SLAs?,27017 – Cloud Continuity & Availability,"Cloud service availability, Availability requirements, Service level agreements"
doc_502,Are redundant cloud architectures implemented (multi-zone/region)?,27017 – Cloud Continuity & Availability,"Redundant architecture, Cloud architecture, Multi-zone deployment, Multi-region deployment"
doc_503,Are cloud recovery procedures documented?,27017 – Cloud Continuity & Availability,"Cloud recovery procedures, Procedure documentation"
doc_504,Are cloud failover procedures tested?,27017 – Cloud Continuity & Availability,"Cloud failover, Failover procedures, Procedure testing"
doc_505,Is cloud BCP aligned with CSP disaster recovery capabilities?,27017 – Cloud Continuity & Availability,"cloud BCP, disaster recovery, CSP capabilities, BCP alignment"
doc_506,Are cloud service agreements documented and approved?,27017 – Cloud Agreements,"cloud service agreements, agreement documentation, agreement approval"
doc_507,Do contracts include data ownership clauses?,27017 – Cloud Agreements,"contracts, data ownership clauses"
doc_508,Do contracts specify secure deletion of data upon termination?,27017 – Cloud Agreements,"contracts, secure deletion, data termination"
doc_509,Are subcontractors used by the CSP disclosed to the customer?,27017 – Cloud Agreements,"CSP subcontractors, Subcontractor disclosure, Customer disclosure"
doc_510,Are CSP security certifications reviewed periodically?,27017 – Cloud Agreements,"CSP security certifications, Periodic review"
doc_511,Does the CSP permit independent audits or provide audit reports?,27017 – Cloud Agreements,"CSP audits, Independent audits, Audit reports"
doc_512,Are secure cloud API gateways in use?,27017 – Cloud Application Security,"Secure API gateways, Cloud APIs, API gateway usage"
doc_513,Are cloud applications tested for vulnerabilities?,27017 – Cloud Application Security,"Cloud applications, Vulnerability testing"
doc_514,Are software dependencies in cloud workloads monitored?,27017 – Cloud Application Security,"Software dependencies, Cloud workloads, Dependency monitoring"
doc_515,Are code repositories protected using IAM and MFA?,27017 – Cloud Application Security,"Code repositories, IAM, MFA, Access protection"
doc_516,Are container images scanned for vulnerabilities?,27017 – Cloud Application Security,"Container images, Vulnerability scanning"
doc_517,Are serverless functions governed by security baselines?,27017 – Cloud Application Security,"Serverless functions, Security baselines, Governance"
doc_518,Are CSP maintenance activities communicated to the CSC?,27017 – Cloud Operations,"CSP maintenance activities, Maintenance communication, CSC notification"
doc_519,Are cloud configuration changes reviewed?,27017 – Cloud Operations,"Cloud configuration, Configuration changes, Change review"
doc_520,Are automated deployment pipelines secured?,27017 – Cloud Operations,"automated deployment pipelines, pipeline security"
doc_521,Are cloud infrastructure changes tracked using version control?,27017 – Cloud Operations,"cloud infrastructure, infrastructure changes, version control, change tracking"
doc_522,Are patching responsibilities divided between CSP and CSC?,27017 – Cloud Operations,"Patch management, Patching responsibilities, CSP, CSC, Responsibility division"
doc_523,Are cloud monitoring tools configured to detect misconfigurations?,27017 – Cloud Operations,"cloud monitoring tools, misconfiguration detection, tool configuration"
doc_524,Are cloud virtual machine images hardened according to baselines?,27017 – Cloud Infrastructure Security,"cloud VM images, image hardening, security baselines, baseline compliance"
doc_525,Are infrastructure-as-code templates scanned for risks?,27017 – Cloud Infrastructure Security,"infrastructure as code, template scanning, risk scanning"
doc_526,Are unused cloud services disabled?,27017 – Cloud Infrastructure Security,"unused services, cloud services, service disabling"
doc_527,Are cloud load balancers secured and monitored?,27017 – Cloud Infrastructure Security,"Cloud load balancers, Security monitoring"
doc_528,Is auto-scaling monitored for cost or security anomalies?,27017 – Cloud Infrastructure Security,"Auto-scaling, Cost monitoring, Security anomaly detection"
doc_529,Are the customer’s cloud responsibilities documented during onboarding?,27017 – Cloud Customer Responsibilities,"cloud responsibilities, customer responsibilities, documentation, onboarding"
doc_530,Is the customer informed of CSP responsibility limitations?,27017 – Cloud Customer Responsibilities,"Customer notification, CSP responsibility, Responsibility limitations"
doc_531,Are customer-managed encryption keys handled securely?,27017 – Cloud Customer Responsibilities,"customer-managed keys, encryption key handling, key security"
doc_532,Does the customer maintain control of identity and access?,27017 – Cloud Customer Responsibilities,"identity control, access control, customer responsibility"
doc_533,Is customer-managed logging configured properly?,27017 – Cloud Customer Responsibilities,"Customer-managed logging, Logging configuration"
doc_534,Are CSP personnel subject to background checks?,27017 – Cloud Provider Personnel Security,"CSP personnel, Background checks"
doc_535,Are CSP administrative accesses monitored?,27017 – Cloud Provider Personnel Security,"CSP administrative access, Administrative access monitoring, Access monitoring"
doc_536,Are CSP support engineers restricted from accessing customer data?,27017 – Cloud Provider Personnel Security,"CSP support engineers, Customer data access, Access restrictions"
doc_537,Are break-glass accounts monitored for unauthorized use?,27017 – Cloud Provider Personnel Security,"Break-glass accounts, Account monitoring, Unauthorized use detection"
doc_538,Does the CSP document how deleted customer data is sanitized?,27017 – Cloud Data Deletion,"CSP documentation, Deleted customer data, Data sanitization"
doc_539,Is logical deletion distinguished from secure deletion?,27017 – Cloud Data Deletion,"Logical deletion, Secure deletion, Deletion distinction"
doc_540,"Does CSP deletion meet regulatory requirements (GDPR, etc.)?",27017 – Cloud Data Deletion,"CSP deletion, Regulatory requirements, GDPR compliance"
doc_541,Are backups of deleted data handled appropriately?,27017 – Cloud Data Deletion,"Deleted data backups, Backup handling"
doc_542,Is the CSP transparent about geographic locations of data storage?,27017 – Cloud Transparency,"CSP transparency, Geographic location, Data storage location"
doc_543,Does the CSP provide documentation on data flow paths?,27017 – Cloud Transparency,"CSP documentation, Data flow paths"
doc_544,Does the CSP provide documentation on system architecture components?,27017 – Cloud Transparency,"CSP documentation, System architecture, Architecture components"
doc_545,Are customers informed about major CSP infrastructure changes?,27017 – Cloud Transparency,"Customer notification, CSP infrastructure changes"
doc_546,Are cloud configuration compliance scans performed regularly?,27017 – Continuous Compliance,"cloud configuration, compliance scans, scan frequency, regular scanning"
doc_547,Are compliance deviations remediated promptly?,27017 – Continuous Compliance,"compliance deviations, prompt remediation, remediation timeliness"
doc_548,Are compliance reports shared with internal auditors?,27017 – Continuous Compliance,"compliance reports, internal auditors, report sharing"
doc_549,Are CSP SOC 2 / ISO 27001 certificates validated annually?,27017 – Continuous Compliance,"CSP certificates, SOC 2, ISO 27001, Annual validation"
doc_550,Is cloud compliance documentation retained per policy?,27017 – Continuous Compliance,"cloud compliance documentation, documentation retention, retention policy, policy compliance"
doc_551,Are cloud risk assessments conducted regularly to identify cloud-specific threats?,27017 – Cloud Risk Management,"cloud risk assessments, regular assessments, cloud-specific threats, threat identification"
doc_552,Is a cloud-specific threat model developed and maintained?,27017 – Cloud Risk Management,"Cloud threat model, Threat model maintenance"
doc_553,Are data residency and sovereignty risks evaluated?,27017 – Cloud Risk Management,"Data residency, Data sovereignty, Risk evaluation"
doc_554,Are CSP security reports included in risk evaluations?,27017 – Cloud Risk Management,"CSP security reports, Risk evaluations"
doc_555,Is supply-chain risk assessed for third-party cloud services?,27017 – Cloud Risk Management,"Supply-chain risk assessment, Third-party cloud services"
doc_556,Are multi-tenant risks evaluated before adopting cloud services?,27017 – Multi-Tenancy,"Multi-tenant risks, Cloud services adoption, Risk evaluation"
doc_557,Does the CSP provide documentation on tenant isolation mechanisms?,27017 – Multi-Tenancy,"CSP documentation, Tenant isolation, Isolation mechanisms"
doc_558,Is tenant-to-tenant data leakage risk assessed?,27017 – Multi-Tenancy,"Tenant-to-tenant leakage, Data leakage risk, Risk assessment"
doc_559,Are multi-tenant resources monitored for cross-tenant access attempts?,27017 – Multi-Tenancy,"Multi-tenant resources, Cross-tenant access, Access attempt monitoring, Tenant isolation"
doc_560,"Are shared resource vulnerabilities (CPU, RAM, storage) addressed?",27017 – Multi-Tenancy,"Shared resources, Resource vulnerabilities, CPU security, RAM security, Storage security"
doc_561,Are virtual machines deployed using hardened templates?,27017 – Virtualization Security,"Virtual machines, Hardened templates, VM deployment"
doc_562,Are hypervisor vulnerabilities reviewed and patched by the CSP?,27017 – Virtualization Security,"Hypervisor vulnerabilities, Vulnerability review, Patch management, Cloud service provider"
doc_563,Is VM escape risk evaluated?,27017 – Virtualization Security,"VM escape risk, Risk evaluation"
doc_564,Are virtual networks isolated for different workloads?,27017 – Virtualization Security,"Virtual networks, Network isolation, Workload separation"
doc_565,Are VM snapshots protected against unauthorized access?,27017 – Virtualization Security,"VM snapshots, Unauthorized access, Snapshot protection"
doc_566,Are container workloads scanned for vulnerabilities?,27017 – Container Security,"Container workloads, Vulnerability scanning"
doc_567,Are container registries access-controlled?,27017 – Container Security,"Container registries, Access control"
doc_568,Are Kubernetes or orchestration clusters secured?,27017 – Container Security,"Kubernetes security, Orchestration clusters"
doc_569,Is namespace separation used for container isolation?,27017 – Container Security,"Namespace separation, Container isolation"
doc_570,"Are container secrets stored securely (e.g., vault)?",27017 – Container Security,"Container secrets, Secrets storage, Secure storage, Vault"
doc_571,Are serverless functions reviewed for least privilege permissions?,27017 – Serverless Security,"Serverless functions, Least privilege, Permissions review"
doc_572,Are serverless event triggers secured?,27017 – Serverless Security,"serverless triggers, event triggers, trigger security"
doc_573,Is serverless execution monitored for anomalies?,27017 – Serverless Security,"Serverless execution, Anomaly monitoring"
doc_574,Are dependencies for serverless applications scanned for vulnerabilities?,27017 – Serverless Security,"Serverless applications, Dependency scanning, Vulnerability scanning"
doc_575,Are runtime permissions restricted to minimize attack surface?,27017 – Serverless Security,"Runtime permissions, Permission restrictions, Attack surface minimization"
doc_576,Are cloud APIs protected against unauthorized access?,27017 – Cloud API Security,"Cloud APIs, Unauthorized access, API protection, Access control"
doc_577,Are cloud API gateways implemented for traffic control?,27017 – Cloud API Security,"Cloud API gateways, Traffic control, Implementation status"
doc_578,Are API rate-limiting and throttling controls applied?,27017 – Cloud API Security,"API rate limiting, Throttling controls"
doc_579,Are deprecated APIs identified and disabled?,27017 – Cloud API Security,"Deprecated APIs, API identification, API disablement"
doc_580,Are API encryption requirements documented and enforced?,27017 – Cloud API Security,"API encryption, Encryption requirements, Documented requirements, Requirements enforcement"
doc_581,Does the CSP provide sufficient log details to support audits?,27017 – CSP Auditability,"CSP logs, Log details, Audit support"
doc_582,"Does the CSP provide SOC 2, ISO 27001, or equivalent audit reports?",27017 – CSP Auditability,"CSP, SOC 2 reports, ISO 27001 reports, Audit reports"
doc_583,Are customers allowed to perform independent audits or assessments?,27017 – CSP Auditability,"Customer audits, Independent assessments, Audit permission"
doc_584,Does the CSP provide transparency on underlying infrastructure controls?,27017 – CSP Auditability,"CSP transparency, Infrastructure controls"
doc_585,Is CSP audit information updated annually?,27017 – CSP Auditability,"CSP audit information, Annual updates"
doc_586,Are procedures defined for secure cloud service onboarding?,27017 – Cloud Service Lifecycle,"secure onboarding, cloud services, defined procedures"
doc_587,Are cloud services reviewed before adoption for compliance impact?,27017 – Cloud Service Lifecycle,"cloud services, pre-adoption review, compliance impact"
doc_588,Are cloud service configurations periodically reevaluated for security?,27017 – Cloud Service Lifecycle,"cloud service configurations, periodic reevaluation, security review"
doc_589,Are cloud services assessed for end-of-life notices?,27017 – Cloud Service Lifecycle,"cloud services, end-of-life notices, service assessment"
doc_590,Are cloud service changes communicated by the CSP in a timely manner?,27017 – Cloud Service Lifecycle,"cloud service changes, change communication, timely notification, cloud service provider"
doc_591,Is a cloud exit plan documented?,27017 – Cloud Exit Strategy,"Cloud exit plan, Documentation"
doc_592,Does the exit plan define timelines for data extraction?,27017 – Cloud Exit Strategy,"exit plan, timelines, data extraction"
doc_593,Are cloud data migration procedures tested?,27017 – Cloud Exit Strategy,"Cloud data migration, Migration procedures, Procedure testing"
doc_594,Are tools available to export all data and metadata from the CSP?,27017 – Cloud Exit Strategy,"Data export tools, Metadata export, Cloud service provider"
doc_595,Are responsibilities for secure data deletion after exit defined?,27017 – Cloud Exit Strategy,"Secure data deletion, Exit procedures, Responsibility definition"
doc_596,Are CSP security updates reviewed by the customer?,27017 – CSP Change Management,"CSP security updates, Customer review"
doc_597,Are customer configuration changes tracked through version control?,27017 – CSP Change Management,"Customer configuration, Configuration changes, Version control, Change tracking"
doc_598,Are high-risk configuration changes subjected to approval workflows?,27017 – CSP Change Management,"High-risk changes, Configuration changes, Approval workflows, Change approval"
doc_599,Are IaC (Infrastructure-as-Code) changes reviewed by security staff?,27017 – CSP Change Management,"Infrastructure as Code, Change review, Security staff, Security review"
doc_600,Is continuous compliance scanning applied to all cloud resources?,27017 – CSP Change Management,"continuous compliance scanning, cloud resources"
doc_601,Are CSP-provided monitoring tools configured for alerts?,27017 – Cloud Monitoring,"CSP monitoring tools, Alert configuration"
doc_602,Are customer-specific monitoring agents installed on cloud workloads?,27017 – Cloud Monitoring,"Monitoring agents, Customer-specific agents, Cloud workloads, Agent installation"
doc_603,Are behavioral analytics used to detect cloud anomalies?,27017 – Cloud Monitoring,"Behavioral analytics, Cloud anomalies, Anomaly detection"
doc_604,Are cloud IAM activities monitored for unusual patterns?,27017 – Cloud Monitoring,"Cloud IAM, Activity monitoring, Unusual patterns"
doc_605,Are alert thresholds tuned to minimize false positives?,27017 – Cloud Monitoring,"Alert thresholds, Threshold tuning, False positives"
doc_606,Are cloud workload baselines defined?,27017 – Cloud Configuration Management,Cloud workload baselines
doc_607,Are cloud configurations aligned with CIS or CSP benchmarks?,27017 – Cloud Configuration Management,"cloud configurations, CIS benchmarks, CSP benchmarks, configuration alignment"
doc_608,Are misconfigurations automatically flagged?,27017 – Cloud Configuration Management,"Misconfiguration detection, Automated flagging"
doc_609,Are remediation steps automated when possible?,27017 – Cloud Configuration Management,"remediation steps, automation"
doc_610,Are configuration drifts monitored and corrected?,27017 – Cloud Configuration Management,"Configuration drift, Drift monitoring, Drift correction"
doc_611,Does the CSP provide vulnerability scanning information for underlying infrastructure?,27017 – Cloud Vulnerability Management,"CSP, vulnerability scanning, scanning information, underlying infrastructure"
doc_612,Are customer-managed cloud assets included in vulnerability scans?,27017 – Cloud Vulnerability Management,"Customer-managed assets, Cloud assets, Vulnerability scans"
doc_613,Are cloud vulnerabilities categorized based on severity?,27017 – Cloud Vulnerability Management,"cloud vulnerabilities, severity categorization"
doc_614,Is patching responsibility divided clearly between CSP and CSC?,27017 – Cloud Vulnerability Management,"Patching responsibility, Responsibility division, CSP, CSC"
doc_615,Are container and VM images scanned before deployment?,27017 – Cloud Vulnerability Management,"Container images, VM images, Image scanning, Pre-deployment scanning, Deployment process"
doc_616,Are access logs for cloud consoles reviewed regularly?,27017 – Cloud Access Monitoring,"Access logs, Cloud consoles, Log review, Regular monitoring"
doc_617,Are failed authentication attempts analyzed for brute-force indicators?,27017 – Cloud Access Monitoring,"Failed authentication attempts, Authentication attempt analysis, Brute force indicators, Brute force detection"
doc_618,Are privileged API calls logged and reviewed?,27017 – Cloud Access Monitoring,"API call logging, Privileged access, Log review"
doc_619,Are long-lived cloud credentials prohibited or monitored?,27017 – Cloud Access Monitoring,"Long-lived credentials, Cloud credentials, Credential prohibition, Credential monitoring"
doc_620,Are temporary tokens tracked for misuse?,27017 – Cloud Access Monitoring,"Temporary tokens, Token tracking, Misuse monitoring"
doc_621,Are encryption responsibilities clearly divided between CSP and CSC?,27017 – Encryption Responsibilities,"Encryption responsibilities, Role division, CSP, CSC"
doc_622,Does the customer manage customer-managed keys (CMK) securely?,27017 – Encryption Responsibilities,"Customer-managed keys, CMK security, Key management"
doc_623,Are CSP-managed encryption options reviewed for suitability?,27017 – Encryption Responsibilities,"CSP-managed encryption, Encryption options review, Suitability assessment"
doc_624,Are encryption logs (KMS events) monitored?,27017 – Encryption Responsibilities,"Encryption logs, KMS events, Log monitoring"
doc_625,Are encryption standards aligned with regulatory requirements?,27017 – Encryption Responsibilities,"Encryption standards, Regulatory requirements, Compliance alignment"
doc_626,Are cloud data loss prevention (DLP) policies implemented?,27017 – Cloud Data Protection,"cloud DLP, data loss prevention, DLP policies, policy implementation"
doc_627,Are cloud storage objects scanned for sensitive data exposure?,27017 – Cloud Data Protection,"cloud storage, storage objects, sensitive data, data exposure, data scanning"
doc_628,Are data exfiltration alerts configured?,27017 – Cloud Data Protection,"Data exfiltration alerts, Alert configuration"
doc_629,Are cloud retention policies aligned with corporate policies?,27017 – Cloud Data Protection,"Cloud retention policies, Corporate policies, Policy alignment"
doc_630,Is sensitive cloud data tokenized or anonymized where necessary?,27017 – Cloud Data Protection,"Sensitive data, Cloud data, Data tokenization, Data anonymization"
doc_631,Does the CSP notify customers of security incidents promptly?,27017 – CSP Notification Obligations,"CSP notification, Customer notification, Security incidents, Incident response, Timely notification"
doc_632,Are notification timelines defined contractually?,27017 – CSP Notification Obligations,"notification timelines, contractual definition"
doc_633,Are multi-tenant incident impacts assessed and communicated?,27017 – CSP Notification Obligations,"Multi-tenant impacts, Incident impact assessment, Impact communication"
doc_634,Are customers given sufficient incident details for local response?,27017 – CSP Notification Obligations,"Customer notification, Incident details, Local response"
doc_635,Does the CSP provide incident post-mortems?,27017 – CSP Notification Obligations,"CSP, Incident post-mortems, Incident response documentation"
doc_636,Is cloud compliance continuously monitored using automation?,27017 – Continuous Cloud Compliance,"cloud compliance, continuous monitoring, automation"
doc_637,"Are compliance checks mapped to frameworks (ISO, SOC, PCI)?",27017 – Continuous Cloud Compliance,"compliance checks, framework mapping, ISO, SOC, PCI"
doc_638,Are high-risk findings remediated within policy timeframes?,27017 – Continuous Cloud Compliance,"high-risk findings, remediation timeframes, policy compliance"
doc_639,Are compliance dashboards maintained?,27017 – Continuous Cloud Compliance,"compliance dashboards, dashboard maintenance"
doc_640,Are CSP compliance updates reviewed annually?,27017 – Continuous Cloud Compliance,"CSP compliance updates, Annual review"
doc_641,Are cloud service SLAs reviewed for uptime guarantees?,27017 – Cloud SLA Management,"cloud service SLAs, SLA review, uptime guarantees"
doc_642,Are SLA breaches documented and escalated?,27017 – Cloud SLA Management,"SLA breaches, Breach documentation, Escalation process"
doc_643,Are performance metrics monitored against SLAs?,27017 – Cloud SLA Management,"Performance metrics, SLA monitoring, Service level agreements"
doc_644,Are financial penalties or remedies defined for SLA breaches?,27017 – Cloud SLA Management,"Financial penalties, Remedies, SLA breaches, Service level agreement"
doc_645,Are CSP SLA reports validated for accuracy?,27017 – Cloud SLA Management,"CSP SLA reports, Report accuracy validation"
doc_646,Are CSP technical documentation and guides available to customers?,27017 – CSP Transparency,"CSP documentation, Technical guides, Customer availability"
doc_647,Does the CSP disclose locations of data centers?,27017 – CSP Transparency,"CSP disclosure, Data center locations"
doc_648,Are CSP architectural overviews accessible to customers?,27017 – CSP Transparency,"CSP architectural overview, Customer access"
doc_649,Are updates to CSP infrastructure communicated proactively?,27017 – CSP Transparency,"CSP infrastructure updates, Proactive communication"
doc_650,Does the CSP disclose use of subcontractors and subprocessors?,27017 – CSP Transparency,"CSP disclosure, Subcontractors, Subprocessors"
