id,text,title,labels
doc_245,Are MFA requirements applied to critical systems?,9.3 User Authentication,"MFA requirements, Critical systems, Access control"
doc_246,Is password reuse restricted?,9.3 User Authentication,"Password reuse, Password restriction"
doc_247,Are default vendor passwords changed before deployment?,9.3 User Authentication,"Default passwords, Vendor passwords, Password change, Deployment process, Configuration management"
doc_248,Are access rights monitored to detect anomalies?,9.4 System and Application Access Control,"Access rights monitoring, Anomaly detection, Access controls"
doc_249,Is session timeout implemented on systems?,9.4 System and Application Access Control,"Session timeout, System configuration, Access control, Session management"
doc_250,Are access control violations logged and investigated?,9.4 System and Application Access Control,"Access control violations, Security logging, Incident investigation"
doc_251,Are application controls implemented to restrict unauthorized system use?,9.4 System and Application Access Control,"Application controls, Unauthorized access, System use restriction, Access control implementation"
doc_252,Is a cryptographic policy documented and maintained?,10.1 Cryptographic Controls,"Cryptographic policy, Policy documentation, Policy maintenance"
doc_253,Are cryptographic controls applied to protect confidentiality?,10.1 Cryptographic Controls,"cryptographic controls, confidentiality protection"
doc_254,Are cryptographic implementations validated?,10.1 Cryptographic Controls,"Cryptographic validation, Cryptographic implementations"
doc_255,Are encryption keys stored in secure hardware or vaults?,10.1 Cryptographic Controls,"Encryption keys, Secure hardware, Key vaults, Key storage"
doc_256,Are cryptographic keys rotated according to lifecycle rules?,10.2 Key Management,"cryptographic keys, key rotation, lifecycle rules"
doc_257,Are key backups stored securely?,10.2 Key Management,"Key backups, Secure storage"
doc_258,Are key custodians assigned formal responsibilities?,10.2 Key Management,"Key custodians, Formal responsibilities, Role assignment"
doc_259,Are key revocation procedures documented?,10.2 Key Management,"Key revocation, Revocation procedures, Documentation"
doc_260,Are secure areas protected by appropriate entry controls?,11.1 Physical Security Perimeter,"secure areas, entry controls, physical access control"
doc_261,Is access to secure facilities monitored continuously?,11.1 Physical Security Perimeter,"secure facilities, access monitoring, continuous monitoring"
doc_262,Are physical areas protected against unauthorized access?,11.1 Physical Security Perimeter,"physical security, unauthorized access, access control, protected areas"
doc_263,Are office areas protected using appropriate security controls?,11.2 Physical Entry Controls,"Office areas, Security controls, Physical security"
doc_264,Are visitor logs maintained?,11.2 Physical Entry Controls,"Visitor logs, Log maintenance"
doc_265,Are visitors escorted when required?,11.2 Physical Entry Controls,"Visitor escorting, Visitor access control"
doc_266,Are physical assets protected against environmental threats?,11.3 Protection Against Threats,"physical assets, environmental threats, physical protection"
doc_267,Are fire detection and suppression systems in place?,11.3 Protection Against Threats,"Fire detection, Fire suppression systems"
doc_268,Are flood or water leak sensors installed where necessary?,11.3 Protection Against Threats,"Flood sensors, Water leak sensors, Sensor installation, Physical security, Environmental monitoring"
doc_269,"Are power supplies protected (UPS, generator)?",11.4 Supporting Utilities,"Power supplies, UPS, Generator protection"
doc_270,Are cabling and wiring protected from unauthorized access?,11.4 Supporting Utilities,"Cabling protection, Wiring protection, Unauthorized access"
doc_271,Are secure desk and clear screen practices implemented?,11.5 Secure Facilities Practices,"secure desk policy, clear screen policy"
doc_272,Are employees trained in secure workspace habits?,11.5 Secure Facilities Practices,"employee training, secure workspace, workspace habits"
doc_273,Is equipment protected from theft and tampering?,11.6 Equipment Security,"Equipment protection, Theft prevention, Tamper protection, Physical security"
doc_274,Are devices protected when used off-premises?,11.6 Equipment Security,"Off-premises use, Device protection"
doc_275,Is equipment disposal controlled?,11.6 Equipment Security,"equipment disposal, disposal controls"
doc_276,Are operating procedures documented and updated?,12.1 Operational Procedures,"Operating procedures, Procedure documentation, Procedure updates"
doc_277,Are changes to systems controlled by a change management process?,12.1 Operational Procedures,"System changes, Change management process, Change control"
doc_278,Are duties separated to prevent conflict of interest?,12.1 Operational Procedures,"segregation of duties, conflict of interest, duty separation"
doc_279,Are malware protection systems implemented across endpoints?,12.2 Protection from Malware,"Malware protection, Endpoint security, Protection systems implementation"
doc_280,Are malware signatures updated frequently?,12.2 Protection from Malware,"Malware signatures, Signature updates, Update frequency"
doc_281,Are users prohibited from installing unauthorized software?,12.2 Protection from Malware,"Unauthorized software, Software installation, User prohibition"
doc_282,Are backups performed according to policy?,12.3 Backup,"Backup policy, Policy compliance, Backup procedures"
doc_283,Are backups protected from modification?,12.3 Backup,"Backup protection, Modification prevention"
doc_284,Are backups tested for restoration integrity?,12.3 Backup,"Backup testing, Restoration integrity, Restore procedures"
doc_285,Are system logs collected for user activities?,12.4 Logging and Monitoring,"System logs, Log collection, User activities"
doc_286,Are security logs reviewed regularly?,12.4 Logging and Monitoring,"Security logs, Log review, Regular monitoring"
doc_287,Are time stamps synchronized across systems?,12.4 Logging and Monitoring,"timestamp synchronization, system time, time synchronization, clock drift"
doc_288,Are system administrator activities logged?,12.4 Logging and Monitoring,"System administrator activities, Activity logging, Audit logs"
doc_289,Are operational systems tested for vulnerabilities?,12.5 Control of Operational Software,"Operational systems, Vulnerability testing, Vulnerability assessment"
doc_290,Are software deployments controlled and documented?,12.5 Control of Operational Software,"software deployments, deployment control, deployment documentation"
doc_291,Are technical vulnerabilities tracked and assessed?,12.6 Technical Vulnerability Management,"technical vulnerabilities, vulnerability tracking, vulnerability assessment"
doc_292,Are vulnerability patches applied within policy timelines?,12.6 Technical Vulnerability Management,"vulnerability patches, patch management, policy timelines, remediation timeline compliance"
doc_293,Are vulnerability scans performed regularly?,12.6 Technical Vulnerability Management,"Vulnerability scanning, Scan frequency, Regular scans"
doc_294,Are information systems audited periodically?,12.7 Information Systems Audit Considerations,"Information systems, Periodic audits"
doc_295,Are audit activities monitored to avoid disruptions?,12.7 Information Systems Audit Considerations,"Audit activities monitoring, Disruption avoidance"
doc_296,Are networks managed and controlled securely?,13.1 Network Security Management,"Network management, Network control, Secure network management"
doc_297,Are network services documented and protected?,13.1 Network Security Management,"network services, service documentation, service protection"
doc_298,Are security features of network services evaluated?,13.1 Network Security Management,"network services, security features, security evaluation"
doc_299,Is information exchanged using secure mechanisms?,13.2 Information Transfer,"Information exchange, Secure mechanisms"
doc_300,Are data exchange agreements formalized for third parties?,13.2 Information Transfer,"Data exchange agreements, Third parties, Agreement formalization"
doc_301,Are information transfer policies documented and communicated?,13.2 Information Transfer,"Information transfer policies, Policy documentation, Policy communication"
doc_302,"Are secure channels (VPN, TLS) used for exchanging sensitive data?",13.2 Information Transfer,"secure channels, VPN, TLS, sensitive data exchange"
doc_303,Are responsibilities for handling electronic messages defined?,13.2 Information Transfer,"electronic messages, responsibility definition, message handling"
doc_304,Are encryption methods applied to sensitive transfers?,13.2 Information Transfer,"Encryption methods, Sensitive transfers, Data transfer encryption"
doc_305,Are security requirements defined early in system development?,14.1 Security Requirements for Information Systems,"Security requirements, Early development, System development"
doc_306,Are requirements reviewed before system acquisition?,14.1 Security Requirements for Information Systems,"requirements review, system acquisition"
doc_307,Are system specifications aligned with business risk?,14.1 Security Requirements for Information Systems,"System specifications, Business risk, Risk alignment"
doc_308,Are secure development policies documented?,14.2 Security in Development and Support Processes,"Secure development policies, Policy documentation"
doc_309,Are developers trained in secure coding practices?,14.2 Security in Development and Support Processes,"Developer training, Secure coding practices"
doc_310,Are development activities monitored for security deviations?,14.2 Security in Development and Support Processes,"Development activities monitoring, Security deviations"
doc_311,Are changes in development approved and tested for security impact?,14.2 Security in Development and Support Processes,"Development changes, Change approval, Security impact testing"
doc_312,Are development and test environments segregated?,14.2 Security in Development and Support Processes,"Development environment, Test environment, Environment segregation"
doc_313,Are secure coding guidelines implemented?,14.2 Security in Development and Support Processes,"secure coding guidelines, implementation status"
doc_314,Are secure libraries and frameworks required for development?,14.2 Security in Development and Support Processes,"secure libraries, secure frameworks, development requirements"
doc_315,Is production data prevented from being used in test environments?,14.2 Security in Development and Support Processes,"Production data, Test environments, Data usage restriction"
doc_316,Are outsourced development activities monitored?,14.2 Security in Development and Support Processes,"Outsourced development, Development monitoring"
doc_317,Are systems acceptance tested before going into production?,14.3 Test Data and Acceptance Testing,"System acceptance testing, Pre-production testing, Production deployment"
doc_318,Is test data selected carefully to avoid exposure of sensitive data?,14.3 Test Data and Acceptance Testing,"Test data selection, Sensitive data exposure, Data masking, Test environment"
doc_319,Are test results documented for future reference?,14.3 Test Data and Acceptance Testing,"test results documentation, future reference"
doc_320,Are security features included in acceptance criteria?,14.3 Test Data and Acceptance Testing,"Acceptance criteria, Security features"
doc_321,Are supplier relationships governed by security agreements?,15.1 Information Security in Supplier Relationships,"Supplier relationships, Security agreements"
doc_322,Are suppliers required to meet security requirements?,15.1 Information Security in Supplier Relationships,"Supplier requirements, Security requirements"
doc_323,Is supplier access to information limited and monitored?,15.1 Information Security in Supplier Relationships,"Supplier access, Access limitation, Access monitoring, Third-party access"
doc_324,Are supplier risks assessed before onboarding?,15.1 Information Security in Supplier Relationships,"Supplier risks, Risk assessment, Supplier onboarding"
doc_325,Are SLAs reviewed for security alignment?,15.1 Information Security in Supplier Relationships,"SLA review, Security alignment"
doc_326,Are supplier activities monitored for compliance with agreements?,15.2 Supplier Service Delivery Management,"Supplier monitoring, Compliance monitoring, Agreement compliance, Supplier activities"
doc_327,Is supplier performance reviewed regularly?,15.2 Supplier Service Delivery Management,"Supplier performance review, Regular review"
doc_328,Are supplier audit rights included in contracts?,15.2 Supplier Service Delivery Management,"Supplier audit rights, Contracts"
doc_329,Is an incident response policy maintained?,16.1 Management of Information Security Incidents,"incident response policy, policy maintenance"
doc_330,Are procedures defined for classifying incidents?,16.1 Management of Information Security Incidents,"Incident classification procedures, Incident management procedures"
doc_331,Are incidents reported promptly to the appropriate personnel?,16.1 Management of Information Security Incidents,"Incident reporting, Prompt reporting, Appropriate personnel"
doc_332,Are incidents logged and monitored?,16.1 Management of Information Security Incidents,"Incident logging, Incident monitoring"
doc_333,Are responsibilities clearly assigned for handling incidents?,16.1 Management of Information Security Incidents,"Incident handling responsibilities, Incident management roles, Responsibility assignment, Roles and responsibilities, Incident response governance"
doc_334,Are incident response procedures tested periodically?,16.1 Management of Information Security Incidents,"incident response procedures, periodic testing"
doc_335,Is evidence collected in accordance with legal and forensic requirements?,16.1 Management of Information Security Incidents,"Evidence collection, Legal requirements, Forensic requirements"
doc_336,Are lessons learned incorporated into future improvements?,16.1 Management of Information Security Incidents,"lessons learned, future improvements, continuous improvement"
doc_337,Are incidents analyzed for root causes?,16.1 Management of Information Security Incidents,"incident analysis, root cause analysis"
doc_338,Is business continuity aligned with information security?,17.1 Information Security Continuity,"Business continuity, Information security, Alignment"
doc_339,Are information security contingency plans in place?,17.1 Information Security Continuity,"Contingency plans, Information security, Business continuity"
doc_340,Are continuity requirements identified for critical processes?,17.1 Information Security Continuity,"Continuity requirements, Critical processes, Business continuity"
doc_341,Are continuity plans reviewed after operational changes?,17.1 Information Security Continuity,"business continuity plans, plan review, operational changes"
doc_342,Are redundant infrastructure components implemented for resilience?,17.2 Redundancies,"Redundant components, Infrastructure resilience, High availability"
doc_343,Are high-availability features tested periodically?,17.2 Redundancies,"High availability, Periodic testing, Availability testing"
doc_344,Are single points of failure identified and mitigated?,17.2 Redundancies,"Single points of failure, Failure mitigation, Resilience planning"
doc_345,"Are legal, regulatory, and contractual requirements documented?",18.1 Compliance with Legal and Contractual Requirements,"Legal requirements, Regulatory requirements, Contractual requirements, Documentation"
doc_346,Is personal data handled according to applicable data protection laws?,18.1 Compliance with Legal and Contractual Requirements,"Personal data, Data handling, Data protection laws, Legal compliance"
doc_347,Are intellectual property rights respected and enforced?,18.1 Compliance with Legal and Contractual Requirements,"Intellectual property rights, Rights enforcement"
doc_348,Are records retained for required periods?,18.1 Compliance with Legal and Contractual Requirements,"Record retention, Retention periods"
doc_349,Are compliance responsibilities assigned to appropriate staff?,18.1 Compliance with Legal and Contractual Requirements,"compliance responsibilities, staff assignment, role accountability"
doc_350,Are internal ISMS audits conducted regularly?,18.2 Information Security Reviews,"Internal ISMS audits, Audit frequency, Regular audits"
doc_351,Are audit results documented and reported to management?,18.2 Information Security Reviews,"audit results, documentation, management reporting"
doc_352,Are corrective actions identified from audits?,18.2 Information Security Reviews,"Corrective actions, Audit findings"
doc_353,Are corrective actions tracked to closure?,18.2 Information Security Reviews,"Corrective actions, Closure tracking"
doc_354,Are compliance reviews performed independently?,18.2 Information Security Reviews,"Compliance reviews, Independent review"
doc_355,Is encryption used according to data classification requirements?,Extended – Technical Controls,"Encryption use, Data classification requirements"
doc_356,Are cloud services configured according to security best practices?,Extended – Technical Controls,"cloud services, security configuration, best practices"
doc_357,Are endpoint devices monitored for unauthorized applications?,Extended – Technical Controls,"endpoint monitoring, unauthorized applications, endpoint devices"
doc_358,Is a secure baseline configuration applied to all systems?,Extended – Technical Controls,"Secure baseline configuration, System configuration"
doc_359,Is network segmentation implemented to isolate sensitive systems?,Extended – Technical Controls,"Network segmentation, Sensitive systems isolation"
doc_360,Are APIs documented and authenticated?,Extended – Application Security,"API documentation, API authentication"
doc_361,Are web applications regularly tested for OWASP vulnerabilities?,Extended – Application Security,"Web applications, OWASP vulnerabilities, Regular testing, Vulnerability testing"
doc_362,Is input validation enforced on all user inputs?,Extended – Application Security,"Input validation, User input"
doc_363,Are application logs monitored for abuse patterns?,Extended – Application Security,"Application logs, Log monitoring, Abuse patterns"
doc_364,Are secure frameworks and libraries used consistently?,Extended – Application Security,"Secure frameworks, Secure libraries, Consistent usage"
doc_365,Are data classification labels applied across cloud storage?,Extended – Cloud & Data Security,"Data classification labels, Cloud storage"
doc_366,Are cloud IAM permissions regularly reviewed?,Extended – Cloud & Data Security,"Cloud IAM, IAM permissions, Permission review, Regular review"
doc_367,Are cloud audit logs collected and monitored?,Extended – Cloud & Data Security,"Cloud audit logs, Log collection, Log monitoring"
doc_368,Are SaaS applications risk assessed before use?,Extended – Cloud & Data Security,"SaaS applications, Risk assessment, Pre-use assessment"
doc_369,Are backups stored in multiple availability zones or regions?,Extended – Cloud & Data Security,"Backup storage, Availability zones, Multi-region storage"
doc_370,Are HR systems enforcing access restrictions for sensitive employee data?,Extended – HR & Privacy Controls,"HR systems, Access restrictions, Sensitive employee data, Access control enforcement"
doc_371,Are privacy impact assessments performed for new processing activities?,Extended – HR & Privacy Controls,"Privacy impact assessments, New processing activities"
doc_372,Are retention schedules applied to personal data?,Extended – HR & Privacy Controls,"Retention schedules, Personal data"
doc_373,Are procedures in place for data subject access requests (DSAR)?,Extended – HR & Privacy Controls,"DSAR procedures, Data subject access requests"
doc_374,Are threat intelligence feeds integrated into monitoring?,Extended – Threat Management,"Threat intelligence feeds, Monitoring integration"
doc_375,Are Indicators of Compromise (IoCs) monitored across systems?,Extended – Threat Management,"Indicators of Compromise, IoC monitoring, Cross-system monitoring"
doc_376,Is attack surface analysis performed periodically?,Extended – Threat Management,"attack surface analysis, periodic assessment"
doc_377,Are SOC analysts trained on triage procedures?,Extended – Threat Management,"SOC analysts, Triage procedures, Analyst training"
doc_378,Are automated detection rules tuned regularly?,Extended – Threat Management,"automated detection rules, rule tuning, regular review"
doc_379,Are physical access logs correlated with digital access logs?,Extended – Physical & Logical Correlation,"Physical access logs, Digital access logs, Log correlation"
doc_380,Are CCTV recordings retained for the required duration?,Extended – Physical & Logical Correlation,"CCTV recordings, Video retention, Retention duration"
doc_381,Are badge access anomalies investigated?,Extended – Physical & Logical Correlation,"Badge access, Access anomalies, Anomaly investigation"
doc_382,Are third-party cloud providers audited for compliance?,Extended – Supplier & Third-Party Risk,"Third-party providers, Cloud providers, Compliance auditing"
doc_383,Are supplier risk ratings reviewed periodically?,Extended – Supplier & Third-Party Risk,"Supplier risk ratings, Periodic review"
doc_384,Are suppliers required to notify incidents promptly?,Extended – Supplier & Third-Party Risk,"Supplier notification, Incident reporting, Prompt notification requirement"
doc_385,Are data sharing agreements reviewed annually?,Extended – Supplier & Third-Party Risk,"Data sharing agreements, Annual review"
doc_386,Are BCP/DR test results documented with lessons learned?,Extended – Continuity & Resilience,"BCP testing, DR testing, Test results documentation, Lessons learned"
doc_387,Are alternative communication channels available during crises?,Extended – Continuity & Resilience,"Alternative communication channels, Crisis communication, Emergency communications"
doc_388,Are critical systems backed by redundant network paths?,Extended – Continuity & Resilience,"Critical systems, Redundant network paths, Network redundancy, Backup connectivity, High availability"
doc_389,Are disaster recovery procedures automated where possible?,Extended – Continuity & Resilience,"Disaster recovery, Procedure automation"
doc_390,Is compliance monitoring automated using technical tools?,Extended – Compliance Controls,"compliance monitoring, automation, technical tools"
doc_391,Are regulatory updates reviewed and incorporated into policies?,Extended – Compliance Controls,"Regulatory updates, Policy review, Policy incorporation"
doc_392,Are internal compliance reports delivered to senior leadership?,Extended – Compliance Controls,"Compliance reports, Internal reporting, Senior leadership, Report delivery"
doc_393,Are non-compliance events tracked to closure?,Extended – Compliance Controls,"Non-compliance events, Closure tracking"
doc_394,Are KPIs used to measure ISMS control performance?,Extended – ISMS Performance,"KPIs, ISMS controls, Control performance measurement"
doc_395,Are KRIs used to measure risk conditions?,Extended – ISMS Performance,"Key risk indicators, Risk measurement, Risk conditions"
doc_396,Are ISMS performance dashboards updated regularly?,Extended – ISMS Performance,"ISMS performance dashboards, Dashboard updates, Regular updates"
doc_397,Are ISMS effectiveness reviews documented?,Extended – ISMS Performance,"ISMS effectiveness reviews, Review documentation"
doc_398,Is security culture measured through employee surveys?,Extended – Awareness & Culture,"Security culture, Employee surveys, Culture measurement"
doc_399,Are targeted security awareness campaigns conducted?,Extended – Awareness & Culture,"Security awareness campaigns, Targeted campaigns"
doc_400,Are phishing simulation results used to improve training?,Extended – Awareness & Culture,"phishing simulations, simulation results, security training improvement, training effectiveness"
doc_401,Are endpoint detection and response (EDR) tools deployed across all devices?,Extended – Endpoint Security,"EDR deployment, Endpoint coverage, All devices"
doc_402,Are unauthorized USB devices blocked by policy?,Extended – Endpoint Security,"USB device control, Unauthorized devices, Blocking policy"
doc_403,Are host-based firewalls enabled and centrally managed?,Extended – Endpoint Security,"Host-based firewalls, Firewall enablement, Centralized management"
doc_404,Are device compliance checks enforced before network access?,Extended – Endpoint Security,"Device compliance checks, Network access control, Access enforcement"
doc_405,Are endpoint configurations checked for drift from baseline?,Extended – Endpoint Security,"endpoint configurations, configuration drift, baseline compliance, configuration monitoring"
doc_406,Are network intrusion detection/prevention systems (IDS/IPS) deployed?,Extended – Network Security,"IDS deployment, IPS deployment, Intrusion detection systems, Intrusion prevention systems"
doc_407,Is east-west network traffic monitored for anomalies?,Extended – Network Security,"East-west traffic, Network monitoring, Anomaly detection"
doc_408,Are internal firewalls used to separate sensitive systems?,Extended – Network Security,"Internal firewalls, Network segmentation, Sensitive systems, Firewall separation"
doc_409,Is DNS filtering configured to block malicious domains?,Extended – Network Security,"DNS filtering, Malicious domains, Domain blocking"
doc_410,Are VPN connections monitored and logged?,Extended – Network Security,"VPN connections, Monitoring, Connection logging"
doc_411,Are secure API gateways implemented to control application-to-application communication?,Extended – API Security,"Secure API gateways, Application-to-application communication, API access control"
doc_412,Are API rate limits applied to prevent abuse?,Extended – API Security,"API rate limits, Abuse prevention"
doc_413,Are API connections encrypted and authenticated?,Extended – API Security,"API connections, Encryption, Authentication"
doc_414,Are API keys rotated regularly?,Extended – API Security,"API keys, Key rotation"
doc_415,Are deprecated APIs removed from production environments?,Extended – API Security,"Deprecated APIs, API removal, Production environment"
doc_416,Are cloud workload identities separated by environment (dev/test/prod)?,Extended – Cloud Security,"Cloud workload identities, Environment separation, Dev test prod"
doc_417,Are cloud misconfigurations scanned continuously?,Extended – Cloud Security,"cloud misconfigurations, continuous scanning"
doc_418,Is cloud network traffic inspected using cloud-native tools?,Extended – Cloud Security,"cloud network traffic, traffic inspection, cloud-native tools"
doc_419,Are cloud storage buckets protected from public exposure?,Extended – Cloud Security,"Cloud storage buckets, Public exposure protection, Access controls, Public access settings, Bucket permissions"
doc_420,Are cloud IAM roles segregated using least privilege?,Extended – Cloud Security,"Cloud IAM roles, Role segregation, Least privilege"
doc_421,Are backup copies isolated or immutable to protect against ransomware?,Extended – Backup & Recovery,"Backup isolation, Immutable backups, Ransomware protection"
doc_422,Are backup encryption keys stored separately from backup repositories?,Extended – Backup & Recovery,"Backup encryption keys, Key separation, Backup repositories, Key storage location"
doc_423,Is cross-region backup replication implemented?,Extended – Backup & Recovery,"Cross-region replication, Backup replication"
doc_424,Are recovery runbooks documented and regularly updated?,Extended – Backup & Recovery,"Recovery runbooks, Runbook documentation, Regular updates"
doc_425,Is full recovery time validated against RTO/RPO targets?,Extended – Backup & Recovery,"Full recovery time, RTO targets, RPO targets, Recovery time validation"
doc_426,Are security vulnerabilities prioritized using a risk scoring model (CVSS + business impact)?,Extended – Vulnerability Management,"Security vulnerabilities, Vulnerability prioritization, Risk scoring model, CVSS, Business impact"
doc_427,Is patch management automated where possible?,Extended – Vulnerability Management,"Patch management, Automation"
doc_428,Are exceptions to patching documented and approved?,Extended – Vulnerability Management,"Patching exceptions, Exception documentation, Exception approval"
doc_429,Are vulnerability scan results integrated into SIEM?,Extended – Vulnerability Management,"Vulnerability scanning, Scan results integration, SIEM integration"
doc_430,Are external attack surface scans performed regularly?,Extended – Vulnerability Management,"External attack surface, Attack surface scans, Regular scanning"
doc_431,"Are phishing, smishing, and vishing threats addressed through dedicated training?",Extended – Awareness & Culture,"Phishing training, Smishing training, Vishing training, Security awareness training"
doc_432,"Is security awareness tailored for specific roles (IT, HR, finance)?",Extended – Awareness & Culture,"Security awareness, Role-based training, IT roles, HR roles, Finance roles"
doc_433,Are executives trained on social engineering risks?,Extended – Awareness & Culture,"Executive training, Social engineering, Security awareness"
doc_434,Are employees tested after awareness training?,Extended – Awareness & Culture,"employee testing, awareness training, training effectiveness"
doc_435,Is security culture measured and reported to leadership?,Extended – Awareness & Culture,"Security culture measurement, Leadership reporting"
doc_436,Is pen testing conducted annually by an independent third party?,Extended – Penetration Testing,"Annual penetration testing, Independent third party, Pen testing frequency"
doc_437,Is internal pen testing performed after significant changes?,Extended – Penetration Testing,"Internal penetration testing, Significant changes"
doc_438,Are findings from pen tests tracked until resolution?,Extended – Penetration Testing,"Pen test findings, Findings tracking, Issue resolution"
doc_439,Are web applications tested for OWASP Top 10 vulnerabilities?,Extended – Penetration Testing,"Web applications, OWASP Top 10, Vulnerability testing"
doc_440,Are network pen tests performed both externally and internally?,Extended – Penetration Testing,"Network penetration testing, External testing, Internal testing"
doc_441,Are third-party cyber risks incorporated into procurement decisions?,Extended – Supplier & Third-Party Risk,"Third-party risk, Cyber risk, Procurement decisions"
doc_442,Are cybersecurity questionnaires used to assess suppliers?,Extended – Supplier & Third-Party Risk,"cybersecurity questionnaires, supplier assessment, supplier risk"
doc_443,Is continuous monitoring used to evaluate supplier risk posture?,Extended – Supplier & Third-Party Risk,"continuous monitoring, supplier risk, risk posture evaluation"
doc_444,"Are suppliers required to maintain ISO 27001, SOC 2, or equivalent certifications?",Extended – Supplier & Third-Party Risk,"Supplier requirements, ISO 27001, SOC 2, Security certifications, Equivalent certifications"
doc_445,Are high-risk suppliers reviewed more frequently than low-risk ones?,Extended – Supplier & Third-Party Risk,"high-risk suppliers, low-risk suppliers, supplier review frequency, supplier risk assessment"
doc_446,Are fraud detection and prevention measures implemented for financial systems?,Extended – Fraud & Misuse Prevention,"Fraud detection, Fraud prevention, Financial systems"
