id,text,title,labels
doc_232,Is sensitive media stored in secure physical areas?,8.3 Media Handling,"media handling, secure disposal, physical security, sensitive information, access control, unauthorized access"
doc_233,Are digital media subject to authorized encryption?,8.3 Media Handling,security controls
doc_234,Is access to information based on least privilege?,9.1 Business Requirements for Access Control,"access control, least privilege, privileged access, authorization"
doc_235,Are access rights aligned with business requirements?,9.1 Business Requirements for Access Control,"periodic review, access rights"
doc_236,Are network access rules documented?,9.1 Business Requirements for Access Control,"documentation, network documentation"
doc_237,Is user registration managed under formal procedures?,9.2 User Access Management,documentation
doc_238,Are user accounts uniquely identifiable?,9.2 User Access Management,security controls
doc_239,Are user access rights reviewed periodically?,9.2 User Access Management,"periodic review, access rights, access rights review, cloud IAM, least privilege"
doc_240,Are privileged accounts granted only with authorization?,9.2 User Access Management,"access control, least privilege, privileged access, authorization"
doc_241,Are shared accounts avoided or strictly controlled?,9.2 User Access Management,access control
doc_242,Are orphaned accounts removed promptly?,9.2 User Access Management,security controls
doc_243,Is strong authentication implemented?,9.3 User Authentication,security controls
doc_244,Are password requirements enforced according to policy?,9.3 User Authentication,"password policy, password requirements, password reuse"
doc_245,Are MFA requirements applied to critical systems?,9.3 User Authentication,"resilience, critical systems"
doc_246,Is password reuse restricted?,9.3 User Authentication,"password policy, password requirements, password reuse"
doc_247,Are default vendor passwords changed before deployment?,9.3 User Authentication,security controls
doc_248,Are access rights monitored to detect anomalies?,9.4 System and Application Access Control,"anomaly detection, security monitoring, access monitoring, incident investigation"
doc_249,Is session timeout implemented on systems?,9.4 System and Application Access Control,security controls
doc_250,Are access control violations logged and investigated?,9.4 System and Application Access Control,"anomaly detection, security monitoring, access monitoring, incident investigation"
doc_251,Are application controls implemented to restrict unauthorized system use?,9.4 System and Application Access Control,"access control, unauthorized access"
doc_252,Is a cryptographic policy documented and maintained?,10.1 Cryptographic Controls,"documentation, policies, cryptographic policy, procedures"
doc_253,Are cryptographic controls applied to protect confidentiality?,10.1 Cryptographic Controls,"encryption, cryptographic controls, data confidentiality, data classification, sensitive data transfer, confidentiality"
doc_254,Are cryptographic implementations validated?,10.1 Cryptographic Controls,"cryptographic policy, documentation, procedures"
doc_255,Are encryption keys stored in secure hardware or vaults?,10.1 Cryptographic Controls,"encryption keys, secure storage, key backups, backup segregation"
doc_256,Are cryptographic keys rotated according to lifecycle rules?,10.2 Key Management,"key rotation, cryptographic keys, key lifecycle, key management, lifecycle rules"
doc_257,Are key backups stored securely?,10.2 Key Management,"encryption keys, secure storage, key backups, backup segregation, backup security, encryption key storage, key separation"
doc_258,Are key custodians assigned formal responsibilities?,10.2 Key Management,responsibility assignment
doc_259,Are key revocation procedures documented?,10.2 Key Management,"cryptographic policy, documentation, procedures"
doc_260,Are secure areas protected by appropriate entry controls?,11.1 Physical Security Perimeter,"physical security controls, risk assessment, physical security, secure areas, entry controls, facility access monitoring"
doc_261,Is access to secure facilities monitored continuously?,11.1 Physical Security Perimeter,"physical security, secure areas, entry controls, facility access monitoring"
doc_262,Are physical areas protected against unauthorized access?,11.1 Physical Security Perimeter,"Physical security, Unauthorized access protection, access control, unauthorized access"
doc_263,Are office areas protected using appropriate security controls?,11.2 Physical Entry Controls,"physical security controls, risk assessment, physical security, secure areas, entry controls, facility access monitoring"
doc_264,Are visitor logs maintained?,11.2 Physical Entry Controls,physical security
doc_265,Are visitors escorted when required?,11.2 Physical Entry Controls,physical security
doc_266,Are physical assets protected against environmental threats?,11.3 Protection Against Threats,"asset management, access control, unauthorized access"
doc_267,Are fire detection and suppression systems in place?,11.3 Protection Against Threats,"physical safety, environmental monitoring, physical security, facility protection"
doc_268,Are flood or water leak sensors installed where necessary?,11.3 Protection Against Threats,"physical safety, environmental monitoring, physical security, facility protection"
doc_269,"Are power supplies protected (UPS, generator)?",11.4 Supporting Utilities,"availability, resilience, documentation, security controls, policy enforcement, asset management, backup protection, backup integrity, Physical security, Unauthorized access protection, physical security controls, risk assessment, monitoring, deployment coverage, automation, security requirements, physical security, facility protection, systems security, vulnerability management, security testing, protection, business continuity, contingency planning, critical processes, single points of failure, redundancy, high availability, infrastructure, access control, unauthorized access, critical systems"
doc_270,Are cabling and wiring protected from unauthorized access?,11.4 Supporting Utilities,"Physical security, Unauthorized access protection, access control, unauthorized access"
doc_271,Are secure desk and clear screen practices implemented?,11.5 Secure Facilities Practices,"employee training, security responsibilities, workplace security"
doc_272,Are employees trained in secure workspace habits?,11.5 Secure Facilities Practices,"security awareness training, employee training, security responsibilities, workplace security"
doc_273,Is equipment protected from theft and tampering?,11.6 Equipment Security,security controls
doc_274,Are devices protected when used off-premises?,11.6 Equipment Security,security controls
doc_275,Is equipment disposal controlled?,11.6 Equipment Security,security controls
doc_276,Are operating procedures documented and updated?,12.1 Operational Procedures,"procedures, documentation, updates"
doc_277,Are changes to systems controlled by a change management process?,12.1 Operational Procedures,"change management, deployment control, documentation"
doc_278,Are duties separated to prevent conflict of interest?,12.1 Operational Procedures,"segregation of duties, conflict of interest prevention"
doc_279,Are malware protection systems implemented across endpoints?,12.2 Protection from Malware,"security controls, monitoring, deployment coverage, endpoints, malware protection, security tool deployment"
doc_280,Are malware signatures updated frequently?,12.2 Protection from Malware,"security controls, monitoring, deployment coverage"
doc_281,Are users prohibited from installing unauthorized software?,12.2 Protection from Malware,"security controls, policy enforcement"
doc_282,Are backups performed according to policy?,12.3 Backup,"backups, policy compliance"
doc_283,Are backups protected from modification?,12.3 Backup,"backup protection, backup integrity, resilience, protection"
doc_284,Are backups tested for restoration integrity?,12.3 Backup,"backup protection, backup integrity, resilience, backups, policy compliance"
doc_285,Are system logs collected for user activities?,12.4 Logging and Monitoring,"system logging, activity monitoring, audit trails"
doc_286,Are security logs reviewed regularly?,12.4 Logging and Monitoring,"security review, log review, log monitoring, logging, incident management"
doc_287,Are time stamps synchronized across systems?,12.4 Logging and Monitoring,security controls
doc_288,Are system administrator activities logged?,12.4 Logging and Monitoring,"system logging, activity monitoring, audit trails"
doc_289,Are operational systems tested for vulnerabilities?,12.5 Control of Operational Software,"systems security, vulnerability management, security testing, vulnerability assessment, remediation tracking, patch management, risk prioritization"
doc_290,Are software deployments controlled and documented?,12.5 Control of Operational Software,"documentation, policies, change management, deployment control"
doc_291,Are technical vulnerabilities tracked and assessed?,12.6 Technical Vulnerability Management,"systems security, vulnerability management, security testing, vulnerability assessment, remediation tracking, patch management, risk prioritization"
doc_292,Are vulnerability patches applied within policy timelines?,12.6 Technical Vulnerability Management,"vulnerability management, vulnerability assessment, remediation tracking, patch management, risk prioritization"
doc_293,Are vulnerability scans performed regularly?,12.6 Technical Vulnerability Management,"regular assessments, vulnerability scanning, attack surface analysis, security scanning, vulnerability management"
doc_294,Are information systems audited periodically?,12.7 Information Systems Audit Considerations,"ISMS, regular audits, periodic reviews, documentation, periodic review, audit frequency"
doc_295,Are audit activities monitored to avoid disruptions?,12.7 Information Systems Audit Considerations,"activity monitoring, security impact, development changes"
doc_296,Are networks managed and controlled securely?,13.1 Network Security Management,"documentation, access control"
doc_297,Are network services documented and protected?,13.1 Network Security Management,"documentation, network documentation"
doc_298,Are security features of network services evaluated?,13.1 Network Security Management,"documentation, security evaluation, security requirements"
doc_299,Is information exchanged using secure mechanisms?,13.2 Information Transfer,"data exchange, secure communication, third-party sharing, secure channels, encryption in transit"
doc_300,Are data exchange agreements formalized for third parties?,13.2 Information Transfer,"data exchange, secure communication, third-party sharing"
doc_301,Are information transfer policies documented and communicated?,13.2 Information Transfer,"documentation, policies"
doc_302,"Are secure channels (VPN, TLS) used for exchanging sensitive data?",13.2 Information Transfer,"data exchange, secure communication, third-party sharing, secure channels, encryption in transit"
doc_303,Are responsibilities for handling electronic messages defined?,13.2 Information Transfer,documentation
doc_304,Are encryption methods applied to sensitive transfers?,13.2 Information Transfer,"encryption, cryptographic controls, data confidentiality, data classification, sensitive data transfer"
doc_305,Are security requirements defined early in system development?,14.1 Security Requirements for Information Systems,"requirements definition, requirements review, system development, system acquisition"
doc_306,Are requirements reviewed before system acquisition?,14.1 Security Requirements for Information Systems,"requirements definition, requirements review, system development, system acquisition"
doc_307,Are system specifications aligned with business risk?,14.1 Security Requirements for Information Systems,asset management
doc_308,Are secure development policies documented?,14.2 Security in Development and Support Processes,"documentation, policies, secure development, secure coding, training, guidelines"
doc_309,Are developers trained in secure coding practices?,14.2 Security in Development and Support Processes,"secure development, secure coding, policies, training, guidelines"
doc_310,Are development activities monitored for security deviations?,14.2 Security in Development and Support Processes,"development monitoring, security deviations, outsourced development, activity monitoring, security impact, development changes"
doc_311,Are changes in development approved and tested for security impact?,14.2 Security in Development and Support Processes,"activity monitoring, security impact, development changes"
doc_312,Are development and test environments segregated?,14.2 Security in Development and Support Processes,"test environments, data exposure, environment segregation, production data protection, access separation"
doc_313,Are secure coding guidelines implemented?,14.2 Security in Development and Support Processes,"documentation, policies, secure development, secure coding, training, guidelines"
doc_314,Are secure libraries and frameworks required for development?,14.2 Security in Development and Support Processes,"secure libraries, secure frameworks, development requirements"
doc_315,Is production data prevented from being used in test environments?,14.2 Security in Development and Support Processes,"test environments, data exposure, environment segregation, production data protection, access separation"
doc_316,Are outsourced development activities monitored?,14.2 Security in Development and Support Processes,"development monitoring, security deviations, outsourced development, activity monitoring, security impact, development changes"
doc_317,Are systems acceptance tested before going into production?,14.3 Test Data and Acceptance Testing,"systems security, vulnerability management, security testing"
doc_318,Is test data selected carefully to avoid exposure of sensitive data?,14.3 Test Data and Acceptance Testing,"test environments, data exposure, environment segregation"
doc_319,Are test results documented for future reference?,14.3 Test Data and Acceptance Testing,"documentation, test results, lessons learned, test documentation"
doc_320,Are security features included in acceptance criteria?,14.3 Test Data and Acceptance Testing,"security evaluation, security requirements"
doc_321,Are supplier relationships governed by security agreements?,15.1 Information Security in Supplier Relationships,"security requirements, supplier contracts, security obligations"
doc_322,Are suppliers required to meet security requirements?,15.1 Information Security in Supplier Relationships,"security requirements, third-party risk, supplier security requirements, compliance auditing"
doc_323,Is supplier access to information limited and monitored?,15.1 Information Security in Supplier Relationships,"access control, least privilege, security requirements"
doc_324,Are supplier risks assessed before onboarding?,15.1 Information Security in Supplier Relationships,"supplier risk assessment, supplier review, continuous monitoring, risk ratings, risk-based frequency"
doc_325,Are SLAs reviewed for security alignment?,15.1 Information Security in Supplier Relationships,"security review, log review"
doc_326,Are supplier activities monitored for compliance with agreements?,15.2 Supplier Service Delivery Management,"supplier monitoring, periodic review, compliance oversight, performance management, risk management"
doc_327,Is supplier performance reviewed regularly?,15.2 Supplier Service Delivery Management,"supplier risk assessment, supplier review, continuous monitoring, risk ratings, risk-based frequency, supplier monitoring, periodic review, compliance oversight, performance management, risk management"
doc_328,Are supplier audit rights included in contracts?,15.2 Supplier Service Delivery Management,"supplier contracts, security obligations"
doc_329,Is an incident response policy maintained?,16.1 Management of Information Security Incidents,"incident response, policy, procedures, testing, documentation"
doc_330,Are procedures defined for classifying incidents?,16.1 Management of Information Security Incidents,"classification procedures, responsibility assignment"
doc_331,Are incidents reported promptly to the appropriate personnel?,16.1 Management of Information Security Incidents,"incident reporting, incident management, roles and responsibilities, responsibility assignment"
doc_332,Are incidents logged and monitored?,16.1 Management of Information Security Incidents,"log monitoring, logging, incident management, monitoring, abuse prevention"
doc_333,Are responsibilities clearly assigned for handling incidents?,16.1 Management of Information Security Incidents,"incident reporting, incident management, roles and responsibilities, responsibility assignment"
doc_334,Are incident response procedures tested periodically?,16.1 Management of Information Security Incidents,"incident response, policy, procedures, testing, documentation"
doc_335,Is evidence collected in accordance with legal and forensic requirements?,16.1 Management of Information Security Incidents,security controls
doc_336,Are lessons learned incorporated into future improvements?,16.1 Management of Information Security Incidents,"documentation, test results, lessons learned"
doc_337,Are incidents analyzed for root causes?,16.1 Management of Information Security Incidents,"log monitoring, logging, incident management"
doc_338,Is business continuity aligned with information security?,17.1 Information Security Continuity,"business continuity, information security alignment, contingency planning"
doc_339,Are information security contingency plans in place?,17.1 Information Security Continuity,"business continuity, information security alignment, contingency planning"
doc_340,Are continuity requirements identified for critical processes?,17.1 Information Security Continuity,"business continuity, resilience, critical processes, single points of failure"
doc_341,Are continuity plans reviewed after operational changes?,17.1 Information Security Continuity,"business continuity, contingency planning"
doc_342,Are redundant infrastructure components implemented for resilience?,17.2 Redundancies,"resilience, redundancy, high availability, infrastructure, critical systems"
doc_343,Are high-availability features tested periodically?,17.2 Redundancies,"availability, resilience, redundancy, high availability, infrastructure"
doc_344,Are single points of failure identified and mitigated?,17.2 Redundancies,"business continuity, resilience, critical processes, single points of failure, critical systems"
doc_345,"Are legal, regulatory, and contractual requirements documented?",18.1 Compliance with Legal and Contractual Requirements,documentation
doc_346,Is personal data handled according to applicable data protection laws?,18.1 Compliance with Legal and Contractual Requirements,security controls
doc_347,Are intellectual property rights respected and enforced?,18.1 Compliance with Legal and Contractual Requirements,asset management
doc_348,Are records retained for required periods?,18.1 Compliance with Legal and Contractual Requirements,"record retention, retention period compliance, data retention, retention periods, retention schedules"
doc_349,Are compliance responsibilities assigned to appropriate staff?,18.1 Compliance with Legal and Contractual Requirements,responsibility assignment
doc_350,Are internal ISMS audits conducted regularly?,18.2 Information Security Reviews,"ISMS, regular audits, periodic reviews, documentation, periodic review, audit frequency"
doc_351,Are audit results documented and reported to management?,18.2 Information Security Reviews,"documentation, test results, lessons learned, audit reporting, management communication"
doc_352,Are corrective actions identified from audits?,18.2 Information Security Reviews,"corrective actions, closure tracking, audit findings, non-compliance"
doc_353,Are corrective actions tracked to closure?,18.2 Information Security Reviews,"corrective actions, closure tracking, audit findings, non-compliance, tracked to closure, issue tracking"
doc_354,Are compliance reviews performed independently?,18.2 Information Security Reviews,"compliance monitoring, compliance reviews"
doc_355,Is encryption used according to data classification requirements?,Extended – Technical Controls,"encryption, cryptographic controls, data confidentiality, data classification, sensitive data transfer, confidentiality"
doc_356,Are cloud services configured according to security best practices?,Extended – Technical Controls,"security evaluation, security requirements"
doc_357,Are endpoint devices monitored for unauthorized applications?,Extended – Technical Controls,"endpoint monitoring, unauthorized device detection, policy enforcement, security controls"
doc_358,Is a secure baseline configuration applied to all systems?,Extended – Technical Controls,"systems security, vulnerability management, security testing"
doc_359,Is network segmentation implemented to isolate sensitive systems?,Extended – Technical Controls,"network segmentation, sensitive systems isolation, internal firewalls"
doc_360,Are APIs documented and authenticated?,Extended – Application Security,"API security, authentication, encryption, documentation, API documentation"
doc_361,Are web applications regularly tested for OWASP vulnerabilities?,Extended – Application Security,"web applications, OWASP vulnerabilities, security testing, application security, vulnerability assessment, risk assessment"
doc_362,Is input validation enforced on all user inputs?,Extended – Application Security,security controls
doc_363,Are application logs monitored for abuse patterns?,Extended – Application Security,"log monitoring, logging, incident management, monitoring, abuse prevention"
doc_364,Are secure frameworks and libraries used consistently?,Extended – Application Security,"secure libraries, secure frameworks, development requirements"
doc_365,Are data classification labels applied across cloud storage?,Extended – Cloud & Data Security,"information labeling, data classification, classification labels"
doc_366,Are cloud IAM permissions regularly reviewed?,Extended – Cloud & Data Security,"periodic review, access rights, access rights review, cloud IAM, least privilege"
doc_367,Are cloud audit logs collected and monitored?,Extended – Cloud & Data Security,"log monitoring, logging, incident management"
doc_368,Are SaaS applications risk assessed before use?,Extended – Cloud & Data Security,"application security, security testing, vulnerability assessment, risk assessment"
doc_369,Are backups stored in multiple availability zones or regions?,Extended – Cloud & Data Security,"backup protection, backup integrity, resilience, backup storage, multi-region resilience, availability zones, backup replication"
doc_370,Are HR systems enforcing access restrictions for sensitive employee data?,Extended – HR & Privacy Controls,"access control, unauthorized access"
doc_371,Are privacy impact assessments performed for new processing activities?,Extended – HR & Privacy Controls,asset management
doc_372,Are retention schedules applied to personal data?,Extended – HR & Privacy Controls,"data retention, retention periods, retention schedules"
doc_373,Are procedures in place for data subject access requests (DSAR)?,Extended – HR & Privacy Controls,security controls
doc_374,Are threat intelligence feeds integrated into monitoring?,Extended – Threat Management,"security monitoring, data integration"
doc_375,Are Indicators of Compromise (IoCs) monitored across systems?,Extended – Threat Management,"security controls, monitoring, deployment coverage"
doc_376,Is attack surface analysis performed periodically?,Extended – Threat Management,"regular assessments, vulnerability scanning, attack surface analysis"
doc_377,Are SOC analysts trained on triage procedures?,Extended – Threat Management,"incident response, procedures, testing, documentation"
doc_378,Are automated detection rules tuned regularly?,Extended – Threat Management,"continuous monitoring, security detection, rule tuning"
doc_379,Are physical access logs correlated with digital access logs?,Extended – Physical & Logical Correlation,"access control, unauthorized access"
doc_380,Are CCTV recordings retained for the required duration?,Extended – Physical & Logical Correlation,"record retention, retention period compliance, data retention, retention periods, retention schedules"
doc_381,Are badge access anomalies investigated?,Extended – Physical & Logical Correlation,"anomaly detection, access monitoring, incident investigation"
doc_382,Are third-party cloud providers audited for compliance?,Extended – Supplier & Third-Party Risk,"third-party risk, supplier security requirements, compliance auditing"
doc_383,Are supplier risk ratings reviewed periodically?,Extended – Supplier & Third-Party Risk,"supplier risk assessment, supplier review, continuous monitoring, risk ratings, risk-based frequency, supplier monitoring, periodic review, compliance oversight, performance management, risk management"
doc_384,Are suppliers required to notify incidents promptly?,Extended – Supplier & Third-Party Risk,"incident reporting, incident management, roles and responsibilities"
doc_385,Are data sharing agreements reviewed annually?,Extended – Supplier & Third-Party Risk,"periodic review, access rights"
doc_386,Are BCP/DR test results documented with lessons learned?,Extended – Continuity & Resilience,"documentation, test results, lessons learned, test documentation"
doc_387,Are alternative communication channels available during crises?,Extended – Continuity & Resilience,"resilience, critical systems"
doc_388,Are critical systems backed by redundant network paths?,Extended – Continuity & Resilience,"resilience, redundancy, high availability, infrastructure, critical systems"
doc_389,Are disaster recovery procedures automated where possible?,Extended – Continuity & Resilience,"automation, procedures, documentation, updates"
doc_390,Is compliance monitoring automated using technical tools?,Extended – Compliance Controls,"compliance monitoring, compliance reviews, automation"
doc_391,Are regulatory updates reviewed and incorporated into policies?,Extended – Compliance Controls,"policy review, information security policy, stakeholder awareness, regulatory compliance"
doc_392,Are internal compliance reports delivered to senior leadership?,Extended – Compliance Controls,"audit reporting, management communication, documentation"
doc_393,Are non-compliance events tracked to closure?,Extended – Compliance Controls,"corrective actions, closure tracking, audit findings, non-compliance, tracked to closure, issue tracking"
doc_394,Are KPIs used to measure ISMS control performance?,Extended – ISMS Performance,"ISMS, performance measurement, effectiveness review, documentation"
doc_395,Are KRIs used to measure risk conditions?,Extended – ISMS Performance,"risk metrics, risk monitoring"
doc_396,Are ISMS performance dashboards updated regularly?,Extended – ISMS Performance,"ISMS, regular audits, periodic reviews, documentation"
doc_397,Are ISMS effectiveness reviews documented?,Extended – ISMS Performance,"ISMS, regular audits, periodic reviews, documentation, performance measurement, effectiveness review"
doc_398,Is security culture measured through employee surveys?,Extended – Awareness & Culture,"security culture measurement, employee surveys, leadership reporting"
doc_399,Are targeted security awareness campaigns conducted?,Extended – Awareness & Culture,"security awareness, user responsibilities, ongoing training"
doc_400,Are phishing simulation results used to improve training?,Extended – Awareness & Culture,"phishing training, security awareness, training improvement"
doc_401,Are endpoint detection and response (EDR) tools deployed across all devices?,Extended – Endpoint Security,"security controls, monitoring, deployment coverage, endpoints, malware protection, security tool deployment"
doc_402,Are unauthorized USB devices blocked by policy?,Extended – Endpoint Security,"endpoint monitoring, unauthorized device detection, policy enforcement, security controls"
doc_403,Are host-based firewalls enabled and centrally managed?,Extended – Endpoint Security,security controls
doc_404,Are device compliance checks enforced before network access?,Extended – Endpoint Security,security controls
doc_405,Are endpoint configurations checked for drift from baseline?,Extended – Endpoint Security,"endpoint monitoring, unauthorized device detection, policy enforcement"
doc_406,Are network intrusion detection/prevention systems (IDS/IPS) deployed?,Extended – Network Security,"security controls, monitoring, deployment coverage"
doc_407,Is east-west network traffic monitored for anomalies?,Extended – Network Security,"network traffic monitoring, anomaly detection, network inspection, security monitoring"
doc_408,Are internal firewalls used to separate sensitive systems?,Extended – Network Security,"network segmentation, sensitive systems isolation, internal firewalls"
doc_409,Is DNS filtering configured to block malicious domains?,Extended – Network Security,security controls
doc_410,Are VPN connections monitored and logged?,Extended – Network Security,"log monitoring, logging, incident management"
doc_411,Are secure API gateways implemented to control application-to-application communication?,Extended – API Security,"API security, authentication, encryption, API documentation"
doc_412,Are API rate limits applied to prevent abuse?,Extended – API Security,"monitoring, abuse prevention"
doc_413,Are API connections encrypted and authenticated?,Extended – API Security,"API security, authentication, encryption, documentation, API documentation"
doc_414,Are API keys rotated regularly?,Extended – API Security,"key rotation, cryptographic keys, key lifecycle, key management, lifecycle rules"
doc_415,Are deprecated APIs removed from production environments?,Extended – API Security,security controls
doc_416,Are cloud workload identities separated by environment (dev/test/prod)?,Extended – Cloud Security,"environment segregation, production data protection, access separation"
doc_417,Are cloud misconfigurations scanned continuously?,Extended – Cloud Security,"security scanning, vulnerability management, continuous monitoring, security detection, rule tuning"
doc_418,Is cloud network traffic inspected using cloud-native tools?,Extended – Cloud Security,"network traffic monitoring, anomaly detection, network inspection"
doc_419,Are cloud storage buckets protected from public exposure?,Extended – Cloud Security,security controls
doc_420,Are cloud IAM roles segregated using least privilege?,Extended – Cloud Security,"access rights review, cloud IAM, least privilege"
doc_421,Are backup copies isolated or immutable to protect against ransomware?,Extended – Backup & Recovery,"backup protection, backup integrity, resilience, protection"
doc_422,Are backup encryption keys stored separately from backup repositories?,Extended – Backup & Recovery,"encryption keys, secure storage, key backups, backup segregation, backup security, encryption key storage, key separation"
doc_423,Is cross-region backup replication implemented?,Extended – Backup & Recovery,"backup storage, multi-region resilience, availability zones, backup replication"
doc_424,Are recovery runbooks documented and regularly updated?,Extended – Backup & Recovery,"automation, procedures, documentation, updates"
doc_425,Is full recovery time validated against RTO/RPO targets?,Extended – Backup & Recovery,automation
doc_426,Are security vulnerabilities prioritized using a risk scoring model (CVSS + business impact)?,Extended – Vulnerability Management,"vulnerability management, vulnerability assessment, remediation tracking, patch management, risk prioritization"
doc_427,Is patch management automated where possible?,Extended – Vulnerability Management,"automation, compliance monitoring"
doc_428,Are exceptions to patching documented and approved?,Extended – Vulnerability Management,"automation, compliance monitoring"
doc_429,Are vulnerability scan results integrated into SIEM?,Extended – Vulnerability Management,"security monitoring, data integration, security scanning, vulnerability management"
doc_430,Are external attack surface scans performed regularly?,Extended – Vulnerability Management,"regular assessments, vulnerability scanning, attack surface analysis, security scanning, vulnerability management"
doc_431,"Are phishing, smishing, and vishing threats addressed through dedicated training?",Extended – Awareness & Culture,"security awareness training, social engineering, phishing, phishing training, security awareness, training improvement"
doc_432,"Is security awareness tailored for specific roles (IT, HR, finance)?",Extended – Awareness & Culture,security awareness
doc_433,Are executives trained on social engineering risks?,Extended – Awareness & Culture,"security awareness training, employee training, social engineering, phishing"
doc_434,Are employees tested after awareness training?,Extended – Awareness & Culture,"security awareness training, employee training"
doc_435,Is security culture measured and reported to leadership?,Extended – Awareness & Culture,"security culture measurement, employee surveys, leadership reporting"
doc_436,Is pen testing conducted annually by an independent third party?,Extended – Penetration Testing,"penetration testing, testing frequency, testing scope"
doc_437,Is internal pen testing performed after significant changes?,Extended – Penetration Testing,"penetration testing, testing frequency, testing scope"
doc_438,Are findings from pen tests tracked until resolution?,Extended – Penetration Testing,"vulnerability management, vulnerability assessment, remediation tracking, patch management, risk prioritization"
doc_439,Are web applications tested for OWASP Top 10 vulnerabilities?,Extended – Penetration Testing,"web applications, OWASP vulnerabilities, security testing, application security, vulnerability assessment, risk assessment"
doc_440,Are network pen tests performed both externally and internally?,Extended – Penetration Testing,"penetration testing, testing frequency, testing scope"
doc_441,Are third-party cyber risks incorporated into procurement decisions?,Extended – Supplier & Third-Party Risk,"third-party risk, supplier assessment, procurement"
doc_442,Are cybersecurity questionnaires used to assess suppliers?,Extended – Supplier & Third-Party Risk,"third-party risk, supplier assessment, procurement"
doc_443,Is continuous monitoring used to evaluate supplier risk posture?,Extended – Supplier & Third-Party Risk,"supplier risk assessment, supplier review, continuous monitoring, risk ratings, risk-based frequency, risk metrics, risk monitoring"
doc_444,"Are suppliers required to maintain ISO 27001, SOC 2, or equivalent certifications?",Extended – Supplier & Third-Party Risk,"security requirements, third-party risk, supplier security requirements, compliance auditing"
doc_445,Are high-risk suppliers reviewed more frequently than low-risk ones?,Extended – Supplier & Third-Party Risk,"supplier risk assessment, supplier review, continuous monitoring, risk ratings, risk-based frequency"
