id,text,title,labels
doc_123,Are devices securely wiped before disposal?,A.11 – Physical & Environmental Security,"secure data erasure, asset disposal, device wiping"
doc_124,Are standard operating procedures documented?,A.12 – Operations Security,documentation
doc_125,Are changes reviewed and tested before deployment?,A.12 – Operations Security,"documentation, monitoring, risk management, policy compliance, testing, deployment, change review"
doc_126,Is malware protection implemented and updated?,A.12 – Operations Security,"documentation, monitoring, risk management, policy compliance"
doc_127,Are system logs collected and stored?,A.12 – Operations Security,"log management, log retention"
doc_128,Are logs reviewed on a regular basis?,A.12 – Operations Security,"documentation, monitoring, risk management, policy compliance"
doc_129,Is time synchronization configured on all systems?,A.12 – Operations Security,"documentation, monitoring, risk management, policy compliance"
doc_130,Are capacity and performance levels monitored?,A.12 – Operations Security,"documentation, monitoring, risk management, policy compliance"
doc_131,Are backups performed according to schedule?,A.12 – Operations Security,"documentation, monitoring, risk management, policy compliance"
doc_132,Are test restorations performed to validate backup integrity?,A.12 – Operations Security,"documentation, monitoring, risk management, policy compliance"
doc_133,Are vulnerabilities identified and remediated promptly?,A.12 – Operations Security,"documentation, threat management, vulnerability management"
doc_134,Are security patches tested before deployment?,A.12 – Operations Security,"security testing, deployment process, testing, deployment, change review"
doc_135,Are secure configuration baselines maintained?,A.12 – Operations Security,documentation
doc_136,Are network security controls implemented and documented?,A.13 – Communications Security,documentation
doc_137,Are networks segmented based on sensitivity?,A.13 – Communications Security,"documentation, monitoring, risk management, policy compliance"
doc_138,Is secure communication enforced through encrypted protocols?,A.13 – Communications Security,"documentation, monitoring, risk management, policy compliance"
doc_139,Are firewall rules reviewed periodically?,A.13 – Communications Security,periodic review
doc_140,Is data transmitted securely across public networks?,A.13 – Communications Security,"documentation, monitoring, risk management, policy compliance"
doc_141,Is network traffic monitored for anomalies?,A.13 – Communications Security,"documentation, monitoring, risk management, policy compliance"
doc_142,Are agreements in place for external network connections?,A.13 – Communications Security,"documentation, monitoring, risk management, policy compliance"
doc_143,Are security requirements defined for new systems?,"A.14 – System Acquisition, Development & Maintenance","documentation, monitoring, risk management, policy compliance"
doc_144,Are secure coding practices established and used?,"A.14 – System Acquisition, Development & Maintenance","documentation, monitoring, risk management, policy compliance"
doc_145,Are code reviews performed for new development?,"A.14 – System Acquisition, Development & Maintenance","documentation, monitoring, risk management, policy compliance"
doc_146,"Are development, test, and production environments separated?","A.14 – System Acquisition, Development & Maintenance","documentation, monitoring, risk management, policy compliance"
doc_147,Are system changes tested for security impact?,"A.14 – System Acquisition, Development & Maintenance","documentation, monitoring, risk management, policy compliance"
doc_148,Is security testing performed on new releases?,"A.14 – System Acquisition, Development & Maintenance","security testing, deployment process"
doc_149,Are APIs secured and documented?,"A.14 – System Acquisition, Development & Maintenance","documentation, monitoring, risk management, policy compliance"
doc_150,Are vulnerabilities tracked throughout the SDLC?,"A.14 – System Acquisition, Development & Maintenance","documentation, monitoring, risk management, policy compliance"
doc_151,Are suppliers evaluated for security before onboarding?,A.15 – Supplier Relationships,"supplier security, security assessment, risk assessment, onboarding, periodic review, third-party risk, security assessments, security requirements"
doc_152,Are supplier SLAs documented and monitored?,A.15 – Supplier Relationships,"documentation, monitoring, risk management, policy compliance"
doc_153,Are supplier security risks assessed periodically?,A.15 – Supplier Relationships,"supplier security, security assessment, risk assessment, onboarding, periodic review, third-party risk, security assessments, security requirements"
doc_154,Do supplier contracts include security requirements?,A.15 – Supplier Relationships,"supplier security, third-party risk, security assessments, security requirements"
doc_155,Are supplier services monitored for compliance?,A.15 – Supplier Relationships,"supplier monitoring, compliance review, supplier performance"
doc_156,Is third-party access controlled and reviewed?,A.15 – Supplier Relationships,"third-party access, access management, access monitoring, access review, access control"
doc_157,Are supplier performance and compliance reviewed?,A.15 – Supplier Relationships,"supplier monitoring, compliance review, supplier performance"
doc_158,Is an incident response plan documented?,A.16 – Incident Management,"incident response, documented plan, roles and responsibilities, documentation"
doc_159,Are incident response roles and responsibilities defined?,A.16 – Incident Management,"incident response, documented plan, roles and responsibilities, documentation"
doc_160,Are incidents logged and tracked?,A.16 – Incident Management,"documentation, monitoring, risk management, policy compliance"
doc_161,Are incidents categorized by severity?,A.16 – Incident Management,"documentation, monitoring, risk management, policy compliance"
doc_162,Is root cause analysis performed for major incidents?,A.16 – Incident Management,"root cause analysis, incident management"
doc_163,Is forensic evidence preserved when needed?,A.16 – Incident Management,"documentation, monitoring, risk management, policy compliance"
doc_164,Are lessons learned documented after incidents?,A.16 – Incident Management,"documentation, monitoring, risk management, policy compliance, continuous improvement"
doc_165,Are regulatory incident reporting requirements followed?,A.16 – Incident Management,"documentation, monitoring, risk management, policy compliance"
doc_166,Are business continuity plans documented and maintained?,A.17 – Business Continuity Management,documentation
doc_167,Have recovery time objectives (RTO) been defined?,A.17 – Business Continuity Management,"documentation, monitoring, risk management, policy compliance"
doc_168,Are critical business processes identified?,A.17 – Business Continuity Management,"documentation, monitoring, risk management, policy compliance"
doc_169,Are continuity plans tested on a regular basis?,A.17 – Business Continuity Management,documentation
doc_170,Are alternate work sites available if needed?,A.17 – Business Continuity Management,"documentation, monitoring, risk management, policy compliance"
doc_171,Are employees trained on continuity procedures?,A.17 – Business Continuity Management,documentation
doc_172,Are applicable legal and regulatory requirements identified?,A.18 – Compliance,"documentation, monitoring, risk management, policy compliance"
doc_173,Is compliance with legal and contractual requirements monitored?,A.18 – Compliance,"documentation, monitoring, risk management, policy compliance"
doc_174,Are intellectual property rights protected?,A.18 – Compliance,"documentation, monitoring, risk management, policy compliance"
doc_175,Is data retention defined and enforced?,A.18 – Compliance,"documentation, monitoring, risk management, policy compliance"
doc_176,Is personal data processed in compliance with regulations?,A.18 – Compliance,"documentation, monitoring, risk management, policy compliance"
doc_177,Are audit logs protected against tampering?,A.18 – Compliance,audit logs
doc_178,Are records maintained for required retention periods?,A.18 – Compliance,"documentation, monitoring, risk management, policy compliance"
doc_179,Is a formal security architecture documented?,Extended – Deep-Dive Controls,"documentation, security governance, security communication"
doc_180,Are security exceptions documented and approved?,Extended – Deep-Dive Controls,"documentation, monitoring, risk management, policy compliance"
doc_181,Are regular penetration tests conducted?,Extended – Deep-Dive Controls,"documentation, monitoring, risk management, policy compliance"
doc_182,Is shadow IT monitored and controlled?,Extended – Deep-Dive Controls,"documentation, monitoring, risk management, policy compliance"
doc_183,Are cloud configurations reviewed against benchmarks?,Extended – Deep-Dive Controls,"documentation, monitoring, risk management, policy compliance"
doc_184,Is a multi-cloud governance model defined?,Extended – Deep-Dive Controls,"documentation, monitoring, risk management, policy compliance"
doc_185,Are container workloads secured and monitored?,Extended – Deep-Dive Controls,"documentation, monitoring, risk management, policy compliance"
doc_186,Are APIs inventoried and monitored for abuse?,Extended – Deep-Dive Controls,"documentation, monitoring, risk management, policy compliance"
doc_187,Are IoT devices controlled and risk assessed?,Extended – Deep-Dive Controls,"documentation, monitoring, risk management, policy compliance"
doc_188,Are SaaS applications governed by policy?,Extended – Deep-Dive Controls,"documentation, monitoring, risk management, policy compliance"
doc_189,Are data flows documented and maintained?,Extended – Deep-Dive Controls,"documentation, monitoring, risk management, policy compliance"
doc_190,Is data minimization practiced across all processes?,Extended – Deep-Dive Controls,"documentation, monitoring, risk management, policy compliance"
doc_191,Are phishing simulations conducted to test awareness?,Extended – Deep-Dive Controls,"documentation, monitoring, risk management, policy compliance"
doc_192,Are insider threat indicators monitored?,Extended – Deep-Dive Controls,"documentation, monitoring, risk management, policy compliance"
doc_193,Is Data Loss Prevention (DLP) implemented?,Extended – Deep-Dive Controls,"documentation, monitoring, risk management, policy compliance"
doc_194,Are employees permitted to use personal devices under BYOD controls?,Extended – Deep-Dive Controls,"documentation, monitoring, risk management, policy compliance"
doc_195,Are email filtering and anti-spam mechanisms implemented?,Extended – Deep-Dive Controls,"documentation, monitoring, risk management, policy compliance"
doc_196,Are SIEM alerts triaged according to documented severity levels?,Extended – Deep-Dive Controls,"documentation, monitoring, risk management, policy compliance"
doc_197,Is the organization's risk appetite defined?,Extended – Deep-Dive Controls,documentation
doc_198,Are KPIs and KRIs used to measure security performance?,Extended – Deep-Dive Controls,"documentation, monitoring, risk management, policy compliance"
doc_199,Is the ISMS architecture reviewed annually?,Extended – Deep-Dive Controls,"ISMS, management commitment, management review, risk assessment, change management, ISMS reviews, scheduled reviews"
doc_200,Are all improvements tracked to closure in a documented process?,Extended – Deep-Dive Controls,"documentation, monitoring, risk management, policy compliance, continual improvement, improvement tracking"
