id,text,title,labels
doc_671,Is PII processed only for documented and legitimate purposes?,27018 – Purpose Limitation,"PII processing, purpose limitation, documented purposes, contractual compliance, access control, authorized access, data protection"
doc_672,Are processing limitations included in contracts with the customer?,27018 – Purpose Limitation,"subprocessor management, customer notification, contractual disclosure, privacy compliance"
doc_673,Are secondary uses of PII prohibited unless explicitly approved?,27018 – Purpose Limitation,"PII processing, subprocessor management, use limitation"
doc_674,Is access to PII limited to authorized processing operations only?,27018 – Purpose Limitation,"PII processing, subprocessor management, use limitation, access control, authorized access, data protection"
doc_675,Are automated processing operations documented and approved?,27018 – Purpose Limitation,"documentation, approval, automated processing"
doc_676,Are PII accuracy and completeness validated when required?,27018 – Accuracy & Data Quality,"PII validation, data completeness, data accuracy, PII, validation, data deletion"
doc_677,Are mechanisms available for correcting inaccurate PII?,27018 – Accuracy & Data Quality,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_678,Are controllers notified if inconsistent or invalid PII is detected?,27018 – Accuracy & Data Quality,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_679,Is PII quality maintained throughout the processing lifecycle?,27018 – Accuracy & Data Quality,"PII, monitoring, logging"
doc_680,Are logs retained for changes made to PII?,27018 – Accuracy & Data Quality,"PII, log retention, audit logging"
doc_681,Are procedures implemented to ensure PII is anonymized where required?,27018 – Pseudonymization & Anonymization,"PII handling, Cloud environment, Documentation, Policies and procedures"
doc_682,Are pseudonymization keys stored separately and securely?,27018 – Pseudonymization & Anonymization,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_683,Is re-identification of anonymized data prohibited?,27018 – Pseudonymization & Anonymization,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_684,Are anonymization techniques reviewed regularly for adequacy?,27018 – Pseudonymization & Anonymization,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_685,Are anonymization failures reported as privacy incidents?,27018 – Pseudonymization & Anonymization,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_686,Are PII disclosures to third parties restricted to controller approval only?,27018 – PII Disclosure Controls,"PII processing, third-party disclosure, customer approval, subprocessor management"
doc_687,"Does the CSP notify the customer before disclosing PII to law enforcement, unless legally prohibited?",27018 – PII Disclosure Controls,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_688,Are logs kept for all PII disclosures?,27018 – PII Disclosure Controls,"PII, log retention, audit logging"
doc_689,Are third-party PII recipients evaluated for adequate protection?,27018 – PII Disclosure Controls,"privacy risk management, third-party oversight, subprocessor management, PII protection"
doc_690,Is unauthorized PII disclosure treated as a security incident?,27018 – PII Disclosure Controls,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_691,Are strict access controls applied to cloud environments storing PII?,27018 – Access Control for PII,"PII handling, cloud environments, access controls, documented policy"
doc_692,Are privileged users restricted from directly accessing PII?,27018 – Access Control for PII,"privileged access, PII access, access restrictions, access controls"
doc_693,Are just-in-time access mechanisms used for PII environments?,27018 – Access Control for PII,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_694,Are access attempts to PII logged and monitored in real time?,27018 – Access Control for PII,"PII, monitoring, logging"
doc_695,Is multifactor authentication mandatory for PII access?,27018 – Access Control for PII,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_696,Is PII stored using encryption at rest?,27018 – Protection of PII in Storage,"PII, encryption at rest, backup encryption"
doc_697,Is PII encrypted during transmission?,27018 – Protection of PII in Storage,"PII, data transmission, secure channels, secure protocols, encryption in transit, encryption"
doc_698,Are key management responsibilities clearly assigned?,27018 – Protection of PII in Storage,responsibility assignment
doc_699,Are encryption keys rotated periodically?,27018 – Protection of PII in Storage,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_700,Is PII separated logically or physically from other tenant data?,27018 – Protection of PII in Storage,"PII segregation, logical separation, physical separation, multi-tenant data, PII, data segregation, tenant data, backups segregation"
doc_701,Are PII processing activities logged comprehensively?,27018 – Logging & Monitoring of PII Activities,"PII processing, logging, traceability, audit logging"
doc_702,Are logs monitored for unauthorized access attempts?,27018 – Logging & Monitoring of PII Activities,"log monitoring, unauthorized access, privileged access, access logging"
doc_703,Are logs protected from tampering?,27018 – Logging & Monitoring of PII Activities,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_704,Are PII access logs retained per policy or regulation?,27018 – Logging & Monitoring of PII Activities,"PII access logs, log retention, log review, policy compliance"
doc_705,Are logs accessible to the controller upon request?,27018 – Logging & Monitoring of PII Activities,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_706,Are procedures defined for reporting PII breaches?,27018 – PII Breach Notification,"PII handling, Cloud environment, Documentation, Policies and procedures"
doc_707,Does the CSP notify the controller without undue delay after a breach?,27018 – PII Breach Notification,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_708,Are breach detection mechanisms applied across cloud infrastructure?,27018 – PII Breach Notification,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_709,Are breach notification obligations included in contracts?,27018 – PII Breach Notification,"contractual obligations, privacy requirements, subprocessor management"
doc_710,Are breach logs maintained for audit purposes?,27018 – PII Breach Notification,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_711,Is PII deleted securely upon customer request?,27018 – Secure Deletion of PII,"PII deletion, customer request, secure deletion"
doc_712,Are deletion records retained as proof of erasure?,27018 – Secure Deletion of PII,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_713,Are secure wipe techniques used for cloud storage media?,27018 – Secure Deletion of PII,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_714,Are backup copies of PII deleted following the end of retention periods?,27018 – Secure Deletion of PII,"PII, data retention, backup deletion, retention expiration, PII deletion, backup data"
doc_715,Is PII deletion validated by automated or manual verification?,27018 – Secure Deletion of PII,"PII, validation, data accuracy, data completeness, data deletion"
doc_716,Are audit logs made available to the customer to validate PII protection controls?,27018 – Customer Audit Rights,"audit logs, customer access, privacy controls, PII protection"
doc_717,"Are CSP SOC 2, ISO 27001, and privacy certifications shared with customers?",27018 – Customer Audit Rights,"audit transparency, third-party assurance, PII privacy, governance, access control, audit logging, incident response, encryption"
doc_718,Are customers allowed to request security assessments?,27018 – Customer Audit Rights,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_719,Does the CSP provide transparency on subprocessors for audits?,27018 – Customer Audit Rights,"PII processing, subprocessor management, use limitation, audit transparency, third-party assurance, privacy risk management, third-party oversight, PII protection, PII, monitoring, logging, PII privacy, governance, access control, audit logging, incident response, encryption, documentation, third-party disclosure, customer approval, customer notification, contractual disclosure, privacy compliance, contractual obligations, privacy requirements, subprocessors, subprocessor transparency, customer notifications, privacy policy changes, CSP transparency, audit support, PII handling, Cloud environment, Documentation, Policies and procedures, PII access, access controls, transparency, third-party access, consent, PII transfer"
doc_720,Are audit findings shared with customers when relevant to PII?,27018 – Customer Audit Rights,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_721,Are privacy training programs mandatory for employees handling PII?,27018 – Human Resource Controls,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_722,Are confidentiality agreements required for staff accessing PII?,27018 – Human Resource Controls,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_723,Are employees trained to identify privacy risks?,27018 – Human Resource Controls,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_724,Are privacy violations subject to disciplinary actions?,27018 – Human Resource Controls,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_725,Are PII access rights removed immediately after role changes?,27018 – Human Resource Controls,"PII access, access controls"
doc_726,Are cloud applications processing PII tested for security vulnerabilities?,27018 – Application Security for PII,"PII privacy, governance, access control, audit logging, incident response, encryption, PII protection, cloud applications, vulnerability testing"
doc_727,Are PII fields masked in application logs?,27018 – Application Security for PII,"PII protection, data masking, data sanitization, application logging, sensitive data leakage, input validation"
doc_728,Are secure APIs used to access PII?,27018 – Application Security for PII,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_729,Are applications validated to ensure they do not expose PII?,27018 – Application Security for PII,"PII protection, cloud applications, vulnerability testing"
doc_730,Are PII validation rules applied to prevent injection attacks?,27018 – Application Security for PII,"PII protection, data masking, input validation, data sanitization, application logging"
doc_731,Is PII transferred only using secure protocols?,27018 – Secure Transfer of PII,"PII, data transmission, secure channels, secure protocols, encryption in transit, encryption"
doc_732,Are PII transfers logged?,27018 – Secure Transfer of PII,"PII transfers, audit logging, logging, audit logs"
doc_733,Are cross-border PII transfers controlled and documented?,27018 – Secure Transfer of PII,"cross-border transfers, PII, transfer controls, documentation, secure transfer channels, PII handling, Cloud environment, Documentation, Policies and procedures"
doc_734,Are transfer mechanisms compliant with regional regulations?,27018 – Secure Transfer of PII,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_735,Are PII transfers restricted to approved destinations?,27018 – Secure Transfer of PII,"PII transfers, transfer restrictions, approved destinations, approved regions, regional restrictions"
doc_736,Is PII retention aligned with contractual and regulatory requirements?,27018 – PII Retention,"PII retention, policy alignment, requirements compliance, regulatory compliance, contractual requirements"
doc_737,Are retention schedules documented and enforced?,27018 – PII Retention,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_738,Are customers able to define custom retention policies?,27018 – PII Retention,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_739,Is PII automatically flagged for deletion when retention expires?,27018 – PII Retention,"PII, data retention, backup deletion, retention expiration"
doc_740,Are long-term PII archives protected appropriately?,27018 – PII Retention,"PII protection, data archiving, long-term encryption, PII archives, data protection, encryption"
doc_741,Are subprocessors approved by the customer before processing PII?,27018 – Subprocessor Controls,"PII processing, third-party disclosure, customer approval, subprocessor management, customer notification, contractual disclosure, privacy compliance"
doc_742,Are subprocessors bound by the same privacy requirements as the CSP?,27018 – Subprocessor Controls,"contractual obligations, privacy requirements, subprocessor management, subprocessors, consent, PII transfer"
doc_743,Are subprocessors regularly assessed for privacy compliance?,27018 – Subprocessor Controls,"privacy risk management, third-party oversight, subprocessor management, PII protection, customer notification, contractual disclosure, privacy compliance"
doc_744,Are subprocessor access privileges limited to required operations only?,27018 – Subprocessor Controls,"PII access, access controls"
doc_745,Is a list of subprocessors maintained and communicated to customers?,27018 – Subprocessor Controls,"privacy risk management, third-party oversight, subprocessor management, PII protection, customer notification, contractual disclosure, privacy compliance"
doc_746,Are privacy obligations documented in cloud service agreements?,27018 – Contractual Requirements,"contractual obligations, privacy requirements, subprocessor management"
doc_747,Do contracts prohibit processing PII for marketing or analytics?,27018 – Contractual Requirements,"PII processing, subprocessor management, use limitation"
doc_748,Are notification timelines for breaches included in the agreement?,27018 – Contractual Requirements,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_749,Are data deletion obligations specified in contracts?,27018 – Contractual Requirements,"contractual obligations, privacy requirements, subprocessor management"
doc_750,"Are privacy terms aligned with applicable laws (GDPR, etc.)?",27018 – Contractual Requirements,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_751,Is privacy-by-design embedded into cloud services that process PII?,27018 – Privacy by Design,"PII privacy, governance, access control, audit logging, incident response, encryption, cloud services, PII processing, privacy"
doc_752,Are privacy risks considered during cloud architecture design?,27018 – Privacy by Design,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_753,Are privacy controls validated before system deployment?,27018 – Privacy by Design,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_754,Are engineers trained in privacy engineering principles?,27018 – Privacy by Design,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_755,Are privacy requirements integrated into DevSecOps pipelines?,27018 – Privacy by Design,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_756,Is PII processing mapped across all cloud services used?,27018 – PII Lifecycle Management,"PII, monitoring, logging, cloud services, data processing"
doc_757,Are PII flows documented between CSP components?,27018 – PII Lifecycle Management,"PII data flows, data flow diagrams, CSP components, data flow documentation"
doc_758,"Are PII transformations (encryption, tokenization, hashing) tracked?",27018 – PII Lifecycle Management,"PII processing, logging, traceability"
doc_759,Is PII lifecycle reviewed after major cloud service changes?,27018 – PII Lifecycle Management,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_760,Are PII disposal processes included in lifecycle maps?,27018 – PII Lifecycle Management,"PII handling, Cloud environment, Documentation, Policies and procedures"
doc_761,Are PII access logs reviewed periodically by the controller?,27018 – PII Access Monitoring,"PII access, access controls, PII access logs, log retention, log review, policy compliance"
doc_762,Are unauthorized PII access attempts escalated promptly?,27018 – PII Access Monitoring,"PII access, access controls"
doc_763,Are privileged account access attempts flagged in real-time?,27018 – PII Access Monitoring,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_764,"Are high-risk PII actions (export, deletion) monitored?",27018 – PII Access Monitoring,"PII, monitoring, logging"
doc_765,Are anomaly detection systems applied to PII datasets?,27018 – PII Access Monitoring,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_766,Are PII used only for explicitly agreed purposes in the contract?,27018 – PII Processing Purpose Control,"PII processing, purpose limitation, documented purposes, contractual compliance"
doc_767,Are automated PII processing decisions documented?,27018 – PII Processing Purpose Control,"documentation, approval, automated processing, PII handling, Cloud environment, Documentation, Policies and procedures"
doc_768,Are data minimization principles applied to PII processing?,27018 – PII Processing Purpose Control,"PII handling, Cloud environment, Documentation, Policies and procedures"
doc_769,Is profiling of data subjects prohibited without explicit approval?,27018 – PII Processing Purpose Control,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_770,Is secondary processing of PII blocked by default?,27018 – PII Processing Purpose Control,"PII access, access controls"
doc_771,Are mechanisms implemented to allow customers to access their PII?,27018 – Data Subject Rights,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_772,Are controllers supported in providing PII corrections to data subjects?,27018 – Data Subject Rights,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_773,Are data subject deletion requests handled within agreed timelines?,27018 – Data Subject Rights,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_774,Are PII portability requests supported technically?,27018 – Data Subject Rights,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_775,Are dispute resolution processes available for data subjects?,27018 – Data Subject Rights,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_776,Are PII backups protected with encryption?,27018 – PII Backup & Recovery,"PII, encryption at rest, backup encryption"
doc_777,Is PII included in backup retention policies?,27018 – PII Backup & Recovery,"PII, data retention, backup deletion, retention expiration, backup retention, data deletion"
doc_778,Are PII backups segregated logically from other tenant backups?,27018 – PII Backup & Recovery,"PII segregation, logical separation, physical separation, multi-tenant data, PII, data segregation, tenant data, backups segregation"
doc_779,Is PII restored only upon authorized controller request?,27018 – PII Backup & Recovery,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_780,Are PII backups deleted when retention periods expire?,27018 – PII Backup & Recovery,"PII, data retention, backup deletion, retention expiration, backup retention, data deletion"
doc_781,Is unauthorized cross-tenant PII access prevented by design?,27018 – Multi-Tenancy & Isolation,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_782,Are cloud isolation mechanisms tested periodically?,27018 – Multi-Tenancy & Isolation,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_783,Does the CSP document tenant isolation controls?,27018 – Multi-Tenancy & Isolation,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_784,Are shared resources scanned for tenant-facing vulnerabilities?,27018 – Multi-Tenancy & Isolation,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_785,Is PII containerization used to reduce leakage risk?,27018 – Multi-Tenancy & Isolation,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_786,Are PII encryption standards aligned with industry requirements?,27018 – Encryption Controls,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_787,Are encryption keys stored in secure key vaults or HSMs?,27018 – Encryption Controls,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_788,Are PII encryption key logs monitored for anomalies?,27018 – Encryption Controls,"PII, log monitoring, anomaly detection"
doc_789,Are encryption algorithms reviewed periodically for sufficiency?,27018 – Encryption Controls,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_790,Are controllers informed if encryption settings change?,27018 – Encryption Controls,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_791,Are PII stored in cloud databases protected against SQL injection and similar attacks?,27018 – Application & Database PII Security,"PII protection, cloud applications, vulnerability testing"
doc_792,Are PII query logs monitored for suspicious activity?,27018 – Application & Database PII Security,"PII, log monitoring, anomaly detection"
doc_793,Are PII exports monitored for abnormal volumes?,27018 – Application & Database PII Security,"PII, monitoring, logging"
doc_794,Are PII fields sanitized to prevent sensitive data leaks?,27018 – Application & Database PII Security,"PII protection, data masking, data sanitization, application logging, sensitive data leakage, input validation"
doc_795,Are database administrators restricted from viewing raw PII?,27018 – Application & Database PII Security,"privileged access, PII access, access restrictions"
doc_796,Are PII transfers documented in audit logs?,27018 – PII Transfer Controls,"PII transfers, audit logging, logging, audit logs"
doc_797,Are secure transfer channels required for cross-border PII movement?,27018 – PII Transfer Controls,"cross-border transfers, PII, transfer controls, documentation, secure transfer channels"
doc_798,Are PII transfers restricted only to approved regions?,27018 – PII Transfer Controls,"PII transfers, transfer restrictions, approved destinations, approved regions, regional restrictions"
doc_799,"Are transfer mechanisms (SCCs, BCRs) reviewed for compliance?",27018 – PII Transfer Controls,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_800,Are CSP subprocessors prohibited from transferring PII without permission?,27018 – PII Transfer Controls,"PII processing, subprocessor management, use limitation, subprocessors, privacy requirements, contractual obligations, consent, PII transfer"
doc_801,Are PII breach simulations conducted?,27018 – PII Breach Response,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_802,Are breach impact assessments carried out after incidents?,27018 – PII Breach Response,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_803,Are breach escalation paths documented clearly?,27018 – PII Breach Response,documentation
doc_804,Are customers given enough detail to meet regulatory reporting?,27018 – PII Breach Response,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_805,Is forensic evidence collected for PII breaches?,27018 – PII Breach Response,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_806,Are PII retention requirements aligned with customer policy?,27018 – PII Retention & Disposal,"PII retention, policy alignment, requirements compliance, regulatory compliance, contractual requirements"
doc_807,Is early deletion of PII supported upon customer request?,27018 – PII Retention & Disposal,"PII deletion, customer request, secure deletion"
doc_808,Are customer deletion requests logged and auditable?,27018 – PII Retention & Disposal,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_809,Are forensic copies of PII handled according to privacy rules?,27018 – PII Retention & Disposal,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_810,Are archived PII protected with long-term encryption?,27018 – PII Retention & Disposal,"PII protection, data archiving, long-term encryption, PII archives, data protection, encryption"
doc_811,Are PII subprocessors monitored continuously?,27018 – Subprocessor Oversight,"privacy risk management, third-party oversight, subprocessor management, PII protection, PII, monitoring, logging"
doc_812,Are privacy obligations flowed down to all subprocessors contractually?,27018 – Subprocessor Oversight,"contractual obligations, privacy requirements, subprocessor management, subprocessors, consent, PII transfer"
doc_813,Is subprocessor onboarding subject to customer approval?,27018 – Subprocessor Oversight,"PII processing, third-party disclosure, customer approval, subprocessor management"
doc_814,Are subprocessor PII access privileges reviewed?,27018 – Subprocessor Oversight,"PII processing, third-party disclosure, customer approval, subprocessor management, PII access, access controls"
doc_815,Are subprocessors removed if they fail privacy compliance requirements?,27018 – Subprocessor Oversight,"privacy risk management, third-party oversight, subprocessor management, PII protection, subprocessors, audit transparency, privacy compliance"
doc_816,Are cloud customers notified of new subprocessors?,27018 – CSP Transparency Requirements,"subprocessor management, customer notification, contractual disclosure, privacy compliance, subprocessor transparency, customer notifications, privacy policy changes"
doc_817,Are transparency reports published by the CSP?,27018 – CSP Transparency Requirements,"PII privacy, governance, access control, audit logging, incident response, encryption, CSP transparency, audit support"
doc_818,Does the CSP document the location of stored PII?,27018 – CSP Transparency Requirements,"PII handling, Cloud environment, Documentation, Policies and procedures"
doc_819,Does the CSP disclose data flow diagrams for PII processing?,27018 – CSP Transparency Requirements,"PII data flows, data flow diagrams, CSP components, data flow documentation, PII handling, Cloud environment, Documentation, Policies and procedures"
doc_820,Are customers notified of changes in CSP privacy policies?,27018 – CSP Transparency Requirements,"subprocessor transparency, customer notifications, privacy policy changes"
doc_821,Are privacy audit logs made available to customers?,27018 – PII Auditability,"audit logs, customer access, privacy controls, PII protection"
doc_822,Does the CSP support customer-led privacy audits?,27018 – PII Auditability,"PII privacy, governance, access control, audit logging, incident response, encryption, CSP transparency, audit support"
doc_823,Are audit records retained according to legal requirements?,27018 – PII Auditability,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_824,Are PII processing activities traceable end-to-end?,27018 – PII Auditability,"PII processing, logging, traceability, audit logging"
doc_825,Are PII audit failures investigated promptly?,27018 – PII Auditability,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_826,Are customers able to request full export of their PII?,27018 – Customer Control & Ownership,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_827,Are customers allowed to define PII data handling rules?,27018 – Customer Control & Ownership,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_828,Are customer-defined retention controls enforced automatically?,27018 – Customer Control & Ownership,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_829,Are customers informed of any access by CSP administrators?,27018 – Customer Control & Ownership,"PII privacy, governance, access control, audit logging, incident response, encryption, transparency, third-party access"
doc_830,Is customer ownership of PII fully preserved contractually?,27018 – Customer Control & Ownership,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_831,Are PII monitoring systems tested for accuracy?,27018 – PII Monitoring Controls,"PII, monitoring, logging"
doc_832,Are alerts configured for anomalous PII behavior patterns?,27018 – PII Monitoring Controls,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_833,Are PII logs integrated with SIEM or cloud monitoring tools?,27018 – PII Monitoring Controls,"PII, monitoring, logging"
doc_834,Are false-positive alerts tuned to avoid alert fatigue?,27018 – PII Monitoring Controls,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_835,Are PII monitoring dashboards accessible to authorized staff only?,27018 – PII Monitoring Controls,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_836,Are encryption and tokenization policies reviewed annually?,27018 – Technical Privacy Controls,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_837,"Are cloud security tools privacy-aware (data masking, redaction)?",27018 – Technical Privacy Controls,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_838,Is sandboxed testing used for PII security tools?,27018 – Technical Privacy Controls,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_839,Are personal identifiers replaced with pseudonyms where possible?,27018 – Technical Privacy Controls,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_840,Are PII discovery tools used to identify hidden datasets?,27018 – Technical Privacy Controls,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_841,Are CSP personnel trained specifically in privacy incident handling?,27018 – CSP Personnel Privacy Requirements,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_842,Are PII access restrictions strictly enforced for CSP internal staff?,27018 – CSP Personnel Privacy Requirements,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_843,Are background checks performed on CSP staff with PII access?,27018 – CSP Personnel Privacy Requirements,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_844,Are privileged accesses by CSP staff monitored and logged?,27018 – CSP Personnel Privacy Requirements,"PII privacy, governance, access control, audit logging, incident response, encryption, log monitoring, unauthorized access, privileged access, access logging"
doc_845,Are confidentiality agreements updated after role changes?,27018 – CSP Personnel Privacy Requirements,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_846,Is PII securely migrated during termination of cloud services?,27018 – End-of-Contract PII Processing,"PII, cloud services, data processing"
doc_847,Are PII deletion certificates provided after contract termination?,27018 – End-of-Contract PII Processing,"PII privacy, governance, access control, audit logging, incident response, encryption"
doc_848,"Are all PII copies (production, backup, logs) deleted or returned?",27018 – End-of-Contract PII Processing,"PII deletion, data retention, backup data"
doc_849,Is PII removal validated for completeness?,27018 – End-of-Contract PII Processing,"PII validation, data completeness, data accuracy, PII, validation, data deletion"
doc_850,Are controllers notified when termination data handling is complete?,27018 – End-of-Contract PII Processing,"PII privacy, governance, access control, audit logging, incident response, encryption"
